temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,nivel_gas_metano_porcentaje
11.86,87.55,21.08,11083.44,2025-03-10,04:28:00,79.11,4,1.108344
13.64,92.19,21.14,10935.86,2025-03-10,04:32:00,78.51,4,1.0935860000000002
11.52,81.86,21.21,4220.51,2025-03-10,04:36:00,79.92,4,0.422051
12.47,85.29,21.28,7481.4,2025-03-10,04:40:00,78.86,4,0.7481399999999999
14.32,97.24,21.34,5132.75,2025-03-10,04:44:00,78.9,4,0.513275
13.67,88.65,21.41,1991.62,2025-03-10,04:48:00,80.04,4,0.19916199999999998
15.18,90.83,21.48,2892.4,2025-03-10,04:52:00,78.32,4,0.28924
13.52,93.17,21.54,5464.3,2025-03-10,04:56:00,79.32,4,0.54643
11.37,91.23,21.61,4790.05,2025-03-10,05:00:00,78.49,4,0.479005
10.81,94.37,21.68,14067.22,2025-03-10,05:04:00,78.43,4,1.406722
13.94,83.22,21.74,5788.22,2025-03-10,05:08:00,78.85,4,0.5788220000000001
13.05,91.08,21.81,9747.3,2025-03-10,05:12:00,79.06,4,0.9747299999999999
12.07,89.44,21.88,6786.86,2025-03-10,05:16:00,79.15,4,0.678686
13.02,100.0,21.94,7154.23,2025-03-10,05:20:00,79.17,4,0.7154229999999999
10.82,90.26,22.01,8850.11,2025-03-10,05:24:00,78.23,4,0.8850110000000001
7.23,100.0,22.08,4770.77,2025-03-10,05:28:00,77.96,4,0.47707700000000003
14.1,87.48,22.14,5334.95,2025-03-10,05:32:00,78.32,4,0.5334949999999999
13.21,94.26,22.21,4290.45,2025-03-10,05:36:00,78.61,4,0.42904499999999995
11.63,85.77,22.28,5260.31,2025-03-10,05:40:00,78.29,4,0.526031
9.91,94.47,22.34,5870.72,2025-03-10,05:44:00,76.53,4,0.587072
11.19,96.18,22.41,6747.38,2025-03-10,05:48:00,77.39,4,0.6747380000000001
8.06,99.09,22.48,5764.16,2025-03-10,05:52:00,78.13,4,0.576416
11.66,94.99,22.54,6073.47,2025-03-10,05:56:00,78.63,4,0.607347
7.47,94.65,22.61,6696.34,2025-03-10,06:00:00,77.71,4,0.6696340000000001
11.47,91.07,22.68,973.45,2025-03-10,06:04:00,78.48,4,0.097345
9.76,95.27,22.74,3752.33,2025-03-10,06:08:00,77.32,4,0.375233
10.79,97.71,22.81,3925.26,2025-03-10,06:12:00,78.14,4,0.39252600000000004
8.73,100.0,22.88,6647.24,2025-03-10,06:16:00,78.1,4,0.664724
13.95,79.78,22.94,7508.58,2025-03-10,06:20:00,78.16,4,0.750858
11.59,91.02,23.01,2861.77,2025-03-10,06:24:00,77.37,4,0.286177
9.42,92.58,23.08,9678.4,2025-03-10,06:28:00,77.05,4,0.9678399999999999
10.37,90.58,23.14,7290.21,2025-03-10,06:32:00,78.14,4,0.729021
13.88,90.52,23.21,3054.5,2025-03-10,06:36:00,76.97,4,0.30545
8.7,97.11,23.28,4002.88,2025-03-10,06:40:00,77.3,4,0.40028800000000003
8.32,91.91,23.35,5173.33,2025-03-10,06:44:00,78.34,4,0.517333
8.18,91.88,23.41,9040.36,2025-03-10,06:48:00,77.68,4,0.9040360000000001
9.07,98.7,23.48,7975.17,2025-03-10,06:52:00,77.73,4,0.797517
13.38,84.48,23.55,3066.21,2025-03-10,06:56:00,77.81,4,0.306621
9.22,92.69,23.61,10068.16,2025-03-10,07:00:00,77.75,4,1.006816
9.46,100.0,23.68,5768.2,2025-03-10,07:04:00,77.39,4,0.57682
10.66,94.87,23.75,10351.96,2025-03-10,07:08:00,76.91,4,1.035196
10.16,100.0,23.81,6095.49,2025-03-10,07:12:00,78.65,4,0.609549
12.12,91.28,23.88,2817.72,2025-03-10,07:16:00,77.12,4,0.28177199999999997
11.79,100.0,23.95,7216.65,2025-03-10,07:20:00,77.38,4,0.721665
10.78,92.91,24.01,15193.64,2025-03-10,07:24:00,77.39,4,1.519364
9.64,100.0,24.08,3789.72,2025-03-10,07:28:00,76.86,4,0.378972
11.99,87.81,24.15,3223.1,2025-03-10,07:32:00,76.86,4,0.32231
8.48,94.03,24.21,4666.27,2025-03-10,07:36:00,77.77,4,0.46662700000000007
8.34,100.0,24.28,7362.65,2025-03-10,07:40:00,76.61,4,0.736265
9.21,92.71,24.35,17510.11,2025-03-10,07:44:00,77.14,4,1.751011
12.34,90.41,24.41,10363.07,2025-03-10,07:48:00,77.33,4,1.0363069999999999
8.33,94.19,24.48,2802.78,2025-03-10,07:52:00,76.73,4,0.280278
8.8,100.0,24.55,12117.36,2025-03-10,07:56:00,76.75,4,1.2117360000000001
10.35,88.43,24.61,7329.6,2025-03-10,08:00:00,77.22,4,0.7329600000000001
9.89,100.0,24.68,7182.35,2025-03-10,08:04:00,76.63,4,0.7182350000000001
9.25,97.35,24.75,4901.32,2025-03-10,08:08:00,75.61,4,0.49013199999999996
10.95,94.51,24.81,4453.24,2025-03-10,08:12:00,77.36,4,0.445324
9.08,96.1,24.88,5859.76,2025-03-10,08:16:00,76.07,4,0.585976
12.15,98.03,24.95,13658.69,2025-03-10,08:20:00,76.62,4,1.365869
10.53,93.11,25.01,2211.86,2025-03-10,08:24:00,75.8,4,0.22118600000000002
12.11,88.28,25.08,7657.72,2025-03-10,08:28:00,76.16,4,0.765772
8.52,99.83,25.15,6654.54,2025-03-10,08:32:00,76.15,4,0.665454
9.83,94.83,25.21,5806.54,2025-03-10,08:36:00,76.41,4,0.580654
6.36,100.0,25.28,9990.24,2025-03-10,08:40:00,75.84,4,0.999024
12.86,95.27,25.35,2342.25,2025-03-10,08:44:00,77.22,4,0.234225
14.81,89.52,25.41,12275.44,2025-03-10,08:48:00,76.19,4,1.227544
9.68,100.0,25.48,1171.34,2025-03-10,08:52:00,76.57,4,0.11713399999999999
11.04,86.18,25.55,4999.16,2025-03-10,08:56:00,76.08,4,0.49991599999999997
10.57,96.95,25.61,2168.65,2025-03-10,09:00:00,76.54,4,0.216865
7.8,98.81,25.68,4775.33,2025-03-10,09:04:00,74.94,4,0.477533
12.93,89.59,25.75,12976.56,2025-03-10,09:08:00,75.59,4,1.297656
9.94,93.68,25.81,4306.8,2025-03-10,09:12:00,75.64,4,0.43068
6.45,100.0,25.88,2945.9,2025-03-10,09:16:00,75.59,4,0.29459
9.17,86.94,25.95,11918.8,2025-03-10,09:20:00,76.06,4,1.1918799999999998
7.88,100.0,26.01,6617.1,2025-03-10,09:24:00,76.05,4,0.66171
10.97,86.39,26.08,4867.06,2025-03-10,09:28:00,75.67,4,0.486706
11.03,92.24,26.15,3342.87,2025-03-10,09:32:00,75.64,4,0.334287
13.24,89.89,26.21,6183.34,2025-03-10,09:36:00,76.84,4,0.618334
14.6,96.19,26.28,5021.03,2025-03-10,09:40:00,75.73,4,0.502103
14.83,85.08,26.35,7456.03,2025-03-10,09:44:00,74.41,4,0.745603
9.04,96.71,26.41,1959.13,2025-03-10,09:48:00,75.86,4,0.195913
12.41,85.24,26.48,6602.19,2025-03-10,09:52:00,75.71,4,0.660219
12.85,93.26,26.55,10383.89,2025-03-10,09:56:00,75.96,4,1.038389
10.29,87.91,26.61,1832.31,2025-03-10,10:00:00,75.63,4,0.183231
12.0,83.11,26.68,14679.82,2025-03-10,10:04:00,74.83,4,1.467982
12.32,83.98,26.75,3314.63,2025-03-10,10:08:00,75.68,4,0.331463
10.64,92.62,26.81,2162.9,2025-03-10,10:12:00,75.24,4,0.21629
14.27,87.42,26.88,4601.57,2025-03-10,10:16:00,75.67,4,0.460157
12.28,97.26,26.95,2800.74,2025-03-10,10:20:00,75.87,4,0.280074
11.57,100.0,27.01,3112.56,2025-03-10,10:24:00,74.99,4,0.311256
9.57,100.0,27.08,4624.95,2025-03-10,10:28:00,75.44,4,0.462495
14.42,94.12,27.15,4033.17,2025-03-10,10:32:00,75.47,4,0.403317
12.38,100.0,27.21,4793.21,2025-03-10,10:36:00,74.99,4,0.479321
12.5,93.53,27.28,15330.81,2025-03-10,10:40:00,75.84,4,1.533081
10.76,96.21,27.35,1841.61,2025-03-10,10:44:00,75.34,4,0.184161
14.36,97.6,27.41,3582.25,2025-03-10,10:48:00,74.48,4,0.358225
10.42,88.8,27.48,7210.72,2025-03-10,10:52:00,74.85,4,0.721072
8.39,100.0,27.55,5618.29,2025-03-10,10:56:00,75.1,4,0.561829
11.51,92.5,27.61,6748.68,2025-03-10,11:00:00,75.59,4,0.674868
13.75,96.04,27.68,6042.58,2025-03-10,11:04:00,74.89,4,0.604258
13.86,95.12,27.75,4972.33,2025-03-10,11:08:00,74.68,4,0.497233
13.59,88.79,27.81,1652.64,2025-03-10,11:12:00,75.12,4,0.16526400000000002
13.1,84.33,27.88,12544.75,2025-03-10,11:16:00,74.33,4,1.254475
13.89,95.91,27.95,3604.14,2025-03-10,11:20:00,73.9,4,0.360414
19.43,78.49,28.01,2581.96,2025-03-10,11:24:00,74.7,4,0.258196
14.34,89.09,28.08,5642.37,2025-03-10,11:28:00,74.11,4,0.564237
13.14,84.7,28.15,18966.41,2025-03-10,11:32:00,75.61,4,1.896641
13.91,87.33,28.21,8779.26,2025-03-10,11:36:00,74.33,4,0.877926
13.85,94.31,28.28,9989.07,2025-03-10,11:40:00,74.51,4,0.998907
14.55,90.11,28.35,28939.18,2025-03-10,11:44:00,73.79,4,2.893918
12.73,87.15,28.41,6725.14,2025-03-10,11:48:00,74.69,4,0.6725140000000001
16.3,76.16,28.48,2320.72,2025-03-10,11:52:00,74.0,4,0.23207199999999997
15.44,90.28,28.55,3896.19,2025-03-10,11:56:00,73.91,4,0.389619
13.42,87.79,28.61,3985.04,2025-03-10,12:00:00,73.87,4,0.39850399999999997
17.19,85.09,28.68,2207.77,2025-03-10,12:04:00,73.23,4,0.220777
11.5,92.07,28.75,4729.51,2025-03-10,12:08:00,73.7,4,0.472951
19.77,78.23,28.81,33907.67,2025-03-10,12:12:00,74.05,4,3.390767
19.39,84.02,28.88,13682.1,2025-03-10,12:16:00,72.96,4,1.36821
19.22,76.82,28.95,3406.02,2025-03-10,12:20:00,74.2,4,0.340602
14.94,88.34,29.01,13183.36,2025-03-10,12:24:00,73.5,4,1.318336
16.57,87.21,29.08,7562.11,2025-03-10,12:28:00,73.71,4,0.756211
15.01,94.22,29.15,2649.72,2025-03-10,12:32:00,72.43,4,0.264972
17.28,84.34,29.21,1615.22,2025-03-10,12:36:00,73.61,4,0.161522
16.62,79.12,29.28,7758.79,2025-03-10,12:40:00,72.93,4,0.775879
15.82,89.64,29.35,6252.49,2025-03-10,12:44:00,73.23,4,0.6252489999999999
15.97,81.61,29.41,5410.08,2025-03-10,12:48:00,72.57,4,0.541008
17.24,80.79,29.48,2217.28,2025-03-10,12:52:00,72.87,4,0.221728
23.12,72.83,29.55,2282.46,2025-03-10,12:56:00,73.18,4,0.228246
20.02,79.04,29.61,3951.28,2025-03-10,13:00:00,73.08,4,0.39512800000000003
17.75,89.84,29.68,2990.16,2025-03-10,13:04:00,73.61,4,0.299016
17.39,87.18,29.75,7543.11,2025-03-10,13:08:00,72.19,4,0.754311
19.17,75.75,29.81,7043.83,2025-03-10,13:12:00,73.05,4,0.704383
16.87,92.26,29.88,3739.42,2025-03-10,13:16:00,72.98,4,0.373942
17.81,88.59,29.95,5517.63,2025-03-10,13:20:00,72.75,4,0.551763
14.53,90.28,30.02,11783.07,2025-03-10,13:24:00,72.48,4,1.178307
18.79,70.23,30.08,8353.68,2025-03-10,13:28:00,73.44,4,0.835368
19.01,77.26,30.15,3844.32,2025-03-10,13:32:00,73.86,4,0.384432
17.87,83.24,30.22,8451.46,2025-03-10,13:36:00,71.93,4,0.845146
20.03,88.23,30.28,10969.24,2025-03-10,13:40:00,72.28,4,1.096924
19.55,87.3,30.35,10056.7,2025-03-10,13:44:00,72.19,4,1.00567
18.41,77.55,30.42,3354.96,2025-03-10,13:48:00,72.51,4,0.335496
21.3,69.65,30.48,3696.33,2025-03-10,13:52:00,73.23,4,0.369633
19.47,79.89,30.55,1929.28,2025-03-10,13:56:00,72.82,4,0.192928
17.91,83.84,30.62,7835.16,2025-03-10,14:00:00,72.43,4,0.783516
16.65,78.82,30.68,13472.96,2025-03-10,14:04:00,72.47,4,1.3472959999999998
23.22,70.82,30.75,8501.15,2025-03-10,14:08:00,72.25,4,0.850115
20.78,89.42,30.82,6359.24,2025-03-10,14:12:00,72.74,4,0.6359239999999999
20.86,76.83,30.88,14766.45,2025-03-10,14:16:00,72.75,4,1.476645
20.78,77.32,30.95,6660.94,2025-03-10,14:20:00,72.57,4,0.666094
23.48,88.91,31.02,18241.06,2025-03-10,14:24:00,71.13,4,1.8241060000000002
21.5,76.05,31.08,8945.24,2025-03-10,14:28:00,72.19,4,0.894524
24.49,68.21,31.15,5349.56,2025-03-10,14:32:00,72.04,4,0.534956
21.86,73.67,31.22,1782.49,2025-03-10,14:36:00,72.58,4,0.178249
16.39,86.88,31.28,2387.66,2025-03-10,14:40:00,72.16,4,0.23876599999999998
24.44,70.96,31.35,15400.64,2025-03-10,14:44:00,72.27,4,1.5400639999999999
22.71,75.28,31.42,6143.8,2025-03-10,14:48:00,71.7,4,0.61438
21.24,77.93,31.48,12649.95,2025-03-10,14:52:00,72.37,4,1.264995
21.91,92.88,31.55,12614.77,2025-03-10,14:56:00,72.47,4,1.261477
21.97,80.6,31.62,6737.79,2025-03-10,15:00:00,70.99,4,0.673779
20.27,74.83,31.68,13813.95,2025-03-10,15:04:00,71.11,4,1.3813950000000002
24.68,72.11,31.75,9397.88,2025-03-10,15:08:00,72.09,4,0.939788
22.2,80.72,31.82,12491.01,2025-03-10,15:12:00,71.57,4,1.249101
21.52,83.14,31.88,6643.87,2025-03-10,15:16:00,72.13,4,0.664387
32.02,53.95,31.95,5286.79,2025-03-10,15:20:00,71.69,4,0.528679
21.28,71.0,32.02,4177.56,2025-03-10,15:24:00,71.87,4,0.417756
23.57,76.99,32.08,3295.5,2025-03-10,15:28:00,71.1,4,0.32955
19.31,77.85,32.15,7038.08,2025-03-10,15:32:00,71.6,4,0.703808
26.58,66.25,32.22,3422.76,2025-03-10,15:36:00,71.55,4,0.342276
23.66,75.44,32.28,8382.34,2025-03-10,15:40:00,70.99,4,0.838234
26.02,74.93,32.35,4459.29,2025-03-10,15:44:00,71.78,4,0.445929
22.65,74.83,32.42,5536.06,2025-03-10,15:48:00,70.29,4,0.553606
21.46,68.09,32.48,9548.75,2025-03-10,15:52:00,71.29,4,0.954875
23.36,72.32,32.55,11814.96,2025-03-10,15:56:00,70.5,4,1.1814959999999999
27.69,62.66,32.62,11439.67,2025-03-10,16:00:00,70.58,4,1.143967
26.3,73.35,32.68,3065.11,2025-03-10,16:04:00,71.54,4,0.30651100000000003
22.07,87.15,32.75,8141.15,2025-03-10,16:08:00,70.45,4,0.8141149999999999
20.61,80.53,32.82,7665.73,2025-03-10,16:12:00,70.38,4,0.766573
24.95,74.78,32.88,13841.27,2025-03-10,16:16:00,71.2,4,1.384127
27.92,72.18,32.95,4337.51,2025-03-10,16:20:00,70.3,4,0.433751
24.36,80.2,33.02,4263.75,2025-03-10,16:24:00,71.32,4,0.426375
28.17,64.83,33.08,8713.22,2025-03-10,16:28:00,71.09,4,0.8713219999999999
26.41,70.12,33.15,6543.92,2025-03-10,16:32:00,70.33,4,0.654392
29.8,70.04,33.22,32238.34,2025-03-10,16:36:00,71.16,4,3.223834
25.07,67.69,33.28,7676.51,2025-03-10,16:40:00,69.66,4,0.767651
26.44,62.79,33.35,8472.13,2025-03-10,16:44:00,70.81,4,0.8472129999999999
25.38,69.6,33.42,5182.53,2025-03-10,16:48:00,69.91,4,0.518253
28.79,73.1,33.48,6602.84,2025-03-10,16:52:00,70.22,4,0.660284
28.13,68.51,33.55,10001.28,2025-03-10,16:56:00,70.21,4,1.0001280000000001
23.67,72.16,33.62,1817.83,2025-03-10,17:00:00,71.03,4,0.181783
28.58,72.21,33.68,19003.88,2025-03-10,17:04:00,70.09,4,1.9003880000000002
24.34,76.26,33.75,4140.37,2025-03-10,17:08:00,70.26,4,0.414037
25.61,67.7,33.82,7062.72,2025-03-10,17:12:00,70.03,4,0.706272
29.04,65.49,33.88,12427.58,2025-03-10,17:16:00,69.71,4,1.242758
25.15,67.15,33.95,12441.07,2025-03-10,17:20:00,69.64,4,1.244107
27.03,70.17,34.02,7082.27,2025-03-10,17:24:00,70.26,4,0.708227
29.4,69.08,34.08,26204.36,2025-03-10,17:28:00,70.05,4,2.620436
28.82,54.48,34.15,11868.32,2025-03-10,17:32:00,70.39,4,1.1868319999999999
28.8,61.69,34.22,9377.77,2025-03-10,17:36:00,69.84,4,0.9377770000000001
29.78,73.73,34.28,1587.63,2025-03-10,17:40:00,69.81,4,0.15876300000000002
30.9,61.97,34.35,2827.13,2025-03-10,17:44:00,70.25,4,0.282713
25.91,79.44,34.42,6078.56,2025-03-10,17:48:00,69.64,4,0.6078560000000001
29.15,59.9,34.48,11823.92,2025-03-10,17:52:00,69.06,4,1.182392
30.5,61.59,34.55,5305.55,2025-03-10,17:56:00,70.15,4,0.530555
30.2,65.79,34.62,12452.19,2025-03-10,18:00:00,69.34,4,1.245219
28.43,65.77,34.68,5201.06,2025-03-10,18:04:00,69.67,4,0.5201060000000001
28.4,73.73,34.75,3198.8,2025-03-10,18:08:00,69.28,4,0.31988
30.56,63.57,34.82,7882.55,2025-03-10,18:12:00,69.06,4,0.788255
29.42,69.44,34.88,4298.25,2025-03-10,18:16:00,68.55,4,0.429825
31.25,57.66,34.95,4823.69,2025-03-10,18:20:00,69.62,4,0.48236899999999994
29.36,67.29,35.02,7317.86,2025-03-10,18:24:00,67.7,4,0.7317859999999999
28.46,65.74,35.08,5562.17,2025-03-10,18:28:00,70.0,4,0.556217
25.74,66.38,35.15,6265.6,2025-03-10,18:32:00,69.82,4,0.62656
28.87,69.02,35.22,17084.35,2025-03-10,18:36:00,68.8,4,1.708435
26.94,76.41,35.28,9619.78,2025-03-10,18:40:00,70.01,4,0.9619780000000001
25.8,68.33,35.35,3438.39,2025-03-10,18:44:00,70.2,4,0.343839
27.78,70.44,35.42,17645.24,2025-03-10,18:48:00,68.98,4,1.7645240000000002
30.97,62.47,35.48,5369.27,2025-03-10,18:52:00,69.28,4,0.536927
29.13,66.84,35.55,7463.36,2025-03-10,18:56:00,69.09,4,0.746336
30.02,69.18,35.62,8202.91,2025-03-10,19:00:00,69.73,4,0.820291
31.05,70.63,35.68,18179.12,2025-03-10,19:04:00,68.23,4,1.817912
29.67,71.7,35.75,1679.86,2025-03-10,19:08:00,68.77,4,0.167986
28.41,63.64,35.82,8624.78,2025-03-10,19:12:00,69.3,4,0.8624780000000001
28.92,59.89,35.88,7924.72,2025-03-10,19:16:00,69.2,4,0.7924720000000001
31.39,52.85,35.95,10560.46,2025-03-10,19:20:00,68.72,4,1.0560459999999998
29.82,68.43,36.02,4359.87,2025-03-10,19:24:00,69.39,4,0.435987
24.81,70.15,36.08,7443.98,2025-03-10,19:28:00,68.76,4,0.744398
29.22,71.48,36.15,6527.42,2025-03-10,19:32:00,68.66,4,0.652742
31.01,58.31,36.22,5575.02,2025-03-10,19:36:00,68.9,4,0.557502
30.33,66.74,36.28,6149.78,2025-03-10,19:40:00,68.48,4,0.614978
27.93,59.25,36.35,3018.73,2025-03-10,19:44:00,68.48,4,0.301873
28.49,69.78,36.42,9977.98,2025-03-10,19:48:00,68.02,4,0.997798
26.1,72.81,36.48,2445.71,2025-03-10,19:52:00,69.83,4,0.244571
31.1,57.86,36.55,2529.56,2025-03-10,19:56:00,68.08,4,0.252956
31.24,64.1,36.62,14578.16,2025-03-10,20:00:00,68.64,4,1.457816
29.73,75.75,36.69,5958.96,2025-03-10,20:04:00,69.18,4,0.595896
29.29,69.5,36.75,8807.42,2025-03-10,20:08:00,67.5,4,0.880742
27.82,83.04,36.82,13065.41,2025-03-10,20:12:00,68.43,4,1.306541
30.64,64.81,36.89,4118.24,2025-03-10,20:16:00,68.09,4,0.41182399999999997
26.68,72.87,36.95,8577.29,2025-03-10,20:20:00,68.93,4,0.8577290000000001
31.5,60.37,37.02,10558.48,2025-03-10,20:24:00,67.53,4,1.055848
31.08,64.61,37.09,7243.31,2025-03-10,20:28:00,67.56,4,0.7243310000000001
32.24,56.76,37.15,5098.03,2025-03-10,20:32:00,67.87,4,0.509803
29.98,69.56,37.22,8586.09,2025-03-10,20:36:00,67.6,4,0.8586090000000001
28.81,62.76,37.29,4166.6,2025-03-10,20:40:00,67.57,4,0.41666000000000003
30.68,72.31,37.35,8641.48,2025-03-10,20:44:00,68.77,4,0.8641479999999999
31.34,56.25,37.42,2185.43,2025-03-10,20:48:00,67.77,4,0.218543
27.43,67.33,37.49,8174.65,2025-03-10,20:52:00,67.27,4,0.817465
29.56,64.41,37.55,8185.78,2025-03-10,20:56:00,67.42,4,0.818578
30.19,59.13,37.62,7007.03,2025-03-10,21:00:00,67.77,4,0.700703
30.58,65.31,37.69,4262.18,2025-03-10,21:04:00,67.69,4,0.42621800000000004
28.86,64.05,37.75,2666.2,2025-03-10,21:08:00,67.18,4,0.26661999999999997
30.77,70.86,37.82,1905.12,2025-03-10,21:12:00,66.61,4,0.190512
27.53,64.64,37.89,13314.89,2025-03-10,21:16:00,67.35,4,1.331489
33.43,61.96,37.95,3544.93,2025-03-10,21:20:00,67.29,4,0.354493
28.09,67.44,38.02,4120.74,2025-03-10,21:24:00,66.96,4,0.412074
30.09,63.8,38.09,2828.74,2025-03-10,21:28:00,67.87,4,0.28287399999999996
28.1,68.31,38.15,11270.09,2025-03-10,21:32:00,67.47,4,1.127009
29.33,69.54,38.22,4885.84,2025-03-10,21:36:00,67.21,4,0.488584
26.9,60.21,38.29,7371.56,2025-03-10,21:40:00,66.91,4,0.737156
31.14,63.53,38.35,2921.94,2025-03-10,21:44:00,67.91,4,0.292194
27.28,64.96,38.42,7614.87,2025-03-10,21:48:00,66.42,4,0.761487
28.99,62.76,38.49,4055.18,2025-03-10,21:52:00,66.7,4,0.405518
28.62,68.29,38.55,27240.55,2025-03-10,21:56:00,66.68,4,2.724055
27.26,74.61,38.62,11432.22,2025-03-10,22:00:00,67.01,4,1.143222
23.48,82.53,38.69,3948.51,2025-03-10,22:04:00,67.14,4,0.394851
30.6,61.19,38.75,8693.82,2025-03-10,22:08:00,66.1,4,0.869382
28.68,52.74,38.82,14718.52,2025-03-10,22:12:00,66.37,4,1.471852
24.81,73.14,38.89,4282.13,2025-03-10,22:16:00,66.89,4,0.428213
24.36,64.36,38.95,25996.83,2025-03-10,22:20:00,66.29,4,2.599683
27.45,71.04,39.02,3987.66,2025-03-10,22:24:00,66.37,4,0.398766
27.82,63.77,39.09,7801.82,2025-03-10,22:28:00,66.61,4,0.7801819999999999
27.45,70.54,39.15,20067.85,2025-03-10,22:32:00,65.99,4,2.006785
30.66,59.74,39.22,6657.25,2025-03-10,22:36:00,66.57,4,0.665725
24.32,67.7,39.29,5965.21,2025-03-10,22:40:00,66.69,4,0.596521
27.97,62.34,39.35,10693.84,2025-03-10,22:44:00,66.36,4,1.0693840000000001
28.72,68.9,39.42,9847.02,2025-03-10,22:48:00,67.01,4,0.9847020000000001
28.56,60.55,39.49,5076.36,2025-03-10,22:52:00,66.61,4,0.507636
28.98,69.26,39.55,2206.0,2025-03-10,22:56:00,66.18,4,0.2206
27.3,77.93,39.62,6140.79,2025-03-10,23:00:00,65.99,4,0.614079
27.44,77.2,39.69,7024.42,2025-03-10,23:04:00,66.98,4,0.702442
26.16,62.78,39.75,10594.05,2025-03-10,23:08:00,65.73,4,1.059405
23.67,67.76,39.82,8273.71,2025-03-10,23:12:00,65.87,4,0.827371
27.22,71.58,39.89,5344.44,2025-03-10,23:16:00,65.76,4,0.5344439999999999
25.62,66.22,39.95,7434.67,2025-03-10,23:20:00,66.12,4,0.743467
24.81,75.89,40.02,2532.68,2025-03-10,23:24:00,67.0,4,0.253268
26.9,61.1,40.09,7123.07,2025-03-10,23:28:00,65.95,4,0.712307
26.94,69.23,40.15,7857.04,2025-03-10,23:32:00,65.61,4,0.785704
24.47,78.02,40.22,5350.71,2025-03-10,23:36:00,65.82,4,0.535071
26.24,62.89,40.29,8956.95,2025-03-10,23:40:00,65.02,4,0.895695
25.43,71.27,40.35,16824.4,2025-03-10,23:44:00,65.54,4,1.6824400000000002
25.83,70.61,40.42,6366.88,2025-03-10,23:48:00,66.44,4,0.636688
27.81,71.32,40.49,10315.16,2025-03-10,23:52:00,65.87,4,1.0315159999999999
26.04,67.6,40.55,13950.76,2025-03-10,23:56:00,66.11,4,1.395076
25.73,64.26,40.62,3391.73,2025-03-11,00:00:00,65.95,4,0.339173
23.08,62.76,40.69,2983.19,2025-03-11,00:04:00,65.04,4,0.298319
23.21,81.82,40.75,4884.14,2025-03-11,00:08:00,66.31,4,0.488414
25.5,75.92,40.82,14380.51,2025-03-11,00:12:00,64.42,4,1.438051
21.21,78.07,40.89,6394.98,2025-03-11,00:16:00,65.42,4,0.639498
23.51,74.47,40.95,5652.64,2025-03-11,00:20:00,64.18,4,0.565264
22.54,78.31,41.02,4148.8,2025-03-11,00:24:00,64.31,4,0.41488
23.62,79.39,41.09,3200.37,2025-03-11,00:28:00,65.58,4,0.320037
23.31,64.94,41.15,4118.37,2025-03-11,00:32:00,64.72,4,0.411837
23.84,65.33,41.22,5513.54,2025-03-11,00:36:00,65.64,4,0.551354
24.35,63.84,41.29,4635.07,2025-03-11,00:40:00,63.89,4,0.46350699999999995
25.19,70.49,41.35,5157.36,2025-03-11,00:44:00,64.88,4,0.515736
25.17,73.15,41.42,13345.48,2025-03-11,00:48:00,64.27,4,1.3345479999999998
22.45,81.39,41.49,4624.08,2025-03-11,00:52:00,64.67,4,0.462408
21.57,63.08,41.55,3402.1,2025-03-11,00:56:00,65.56,4,0.34021
21.01,71.79,41.62,9685.37,2025-03-11,01:00:00,65.64,4,0.9685370000000001
21.77,77.99,41.69,5125.6,2025-03-11,01:04:00,64.95,4,0.51256
20.27,80.86,41.75,5331.08,2025-03-11,01:08:00,63.85,4,0.533108
23.02,74.47,41.82,4149.86,2025-03-11,01:12:00,63.99,4,0.41498599999999997
23.96,68.44,41.89,6333.64,2025-03-11,01:16:00,64.63,4,0.633364
18.69,78.47,41.95,15013.17,2025-03-11,01:20:00,64.1,4,1.501317
21.58,76.94,42.02,13324.0,2025-03-11,01:24:00,64.79,4,1.3324
24.5,64.66,42.09,8274.08,2025-03-11,01:28:00,65.25,4,0.827408
18.26,78.35,42.15,4575.69,2025-03-11,01:32:00,63.87,4,0.45756899999999995
24.0,67.1,42.22,8735.71,2025-03-11,01:36:00,63.87,4,0.8735709999999999
19.15,83.78,42.29,16589.24,2025-03-11,01:40:00,63.68,4,1.658924
19.48,76.2,42.35,9049.44,2025-03-11,01:44:00,64.09,4,0.9049440000000001
21.76,70.83,42.42,7538.59,2025-03-11,01:48:00,64.2,4,0.7538590000000001
21.36,75.37,42.49,3357.81,2025-03-11,01:52:00,64.14,4,0.335781
19.96,83.82,42.55,8958.22,2025-03-11,01:56:00,64.53,4,0.8958219999999999
18.47,82.18,42.62,10001.17,2025-03-11,02:00:00,64.23,4,1.000117
17.34,89.5,42.69,6990.78,2025-03-11,02:04:00,63.96,4,0.699078
19.5,85.5,42.75,2399.17,2025-03-11,02:08:00,63.96,4,0.23991700000000002
19.05,77.67,42.82,10523.13,2025-03-11,02:12:00,63.93,4,1.0523129999999998
17.72,84.1,42.89,8285.32,2025-03-11,02:16:00,63.82,4,0.8285319999999999
18.62,87.56,42.95,7561.77,2025-03-11,02:20:00,63.46,4,0.7561770000000001
19.46,78.4,43.02,8332.48,2025-03-11,02:24:00,63.15,4,0.833248
20.92,79.82,43.09,3709.4,2025-03-11,02:28:00,63.77,4,0.37094
