temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID
26.66,46.15,52.22,1929,4/30/2025,16:29:35,44.37,1,30629
26.64,46.16,52.23,1937.5,4/30/2025,16:29:46,44.33,1,30630
26.63,46.21,52.23,1937.5,4/30/2025,16:29:58,44.28,1,30631
26.65,46.2,52.23,1937.5,4/30/2025,16:30:10,44.23,1,30632
26.65,46.22,52.24,1936.5,4/30/2025,16:30:22,44.18,1,30633
26.65,46.28,52.24,1959.5,4/30/2025,16:30:33,44.14,1,30634
26.65,46.31,52.24,1940,4/30/2025,16:30:45,44.09,1,30635
26.65,46.28,52.25,1899,4/30/2025,16:30:57,44.04,1,30636
26.64,46.27,52.25,1939.5,4/30/2025,16:31:09,44,1,30637
26.64,46.33,52.25,1912.5,4/30/2025,16:31:20,43.95,1,30638
26.64,46.32,52.26,1933,4/30/2025,16:31:32,43.9,1,30639
26.65,46.33,52.26,1923.5,4/30/2025,16:31:44,43.86,1,30640
26.66,46.34,52.26,1935.5,4/30/2025,16:31:56,43.81,1,30641
26.64,46.37,52.27,1938,4/30/2025,16:32:07,43.77,1,30642
26.66,46.38,52.27,1915.5,4/30/2025,16:32:19,43.72,1,30643
26.67,46.43,52.27,1926.5,4/30/2025,16:32:34,43.66,1,30644
26.67,46.45,52.28,1934,4/30/2025,16:32:45,43.62,1,30645
26.67,46.41,52.28,1932.5,4/30/2025,16:33:01,43.55,1,30646
26.68,46.41,52.28,1911,4/30/2025,16:33:13,43.5,1,30647
26.65,46.43,52.29,1936.5,4/30/2025,16:33:24,43.46,1,30648
26.65,46.51,52.29,1951,4/30/2025,16:33:36,43.41,1,30649
26.67,46.55,52.29,1909,4/30/2025,16:33:48,43.37,1,30650
26.67,46.52,52.3,1908.5,4/30/2025,16:34:00,43.32,1,30651
26.66,46.51,52.3,1939.5,4/30/2025,16:34:11,43.27,1,30652
26.67,46.55,52.3,1937,4/30/2025,16:34:23,43.23,1,30653
26.64,46.55,52.31,1933.5,4/30/2025,16:34:35,43.18,1,30654
26.64,46.62,52.31,1942.5,4/30/2025,16:34:47,43.13,1,30655
26.62,46.66,52.31,1933,4/30/2025,16:34:59,43.08,1,30656
26.61,46.69,52.32,1934.5,4/30/2025,16:35:11,43.04,1,30657
26.6,46.72,52.32,1953.5,4/30/2025,16:35:22,42.99,1,30658
26.61,46.65,52.32,1917,4/30/2025,16:35:34,42.94,1,30659
26.62,46.72,52.33,1939,4/30/2025,16:35:46,42.9,1,30660
26.61,46.74,52.33,1934.5,4/30/2025,16:35:58,42.85,1,30661
26.62,46.75,52.33,1929.5,4/30/2025,16:36:09,42.81,1,30662
26.61,46.77,52.34,1925,4/30/2025,16:36:21,42.76,1,30663
26.63,46.82,52.34,1936,4/30/2025,16:36:33,42.71,1,30664
26.65,46.85,52.34,1933.5,4/30/2025,16:36:49,42.65,1,30665
26.62,46.9,52.35,2004.5,4/30/2025,16:37:27,42.5,1,30666
26.63,46.88,52.36,1912,4/30/2025,16:37:38,42.45,1,30667
26.62,46.94,52.36,1937.5,4/30/2025,16:37:50,42.4,1,30668
26.63,47.01,52.36,1927,4/30/2025,16:38:02,42.36,1,30669
26.61,47.02,52.37,1928,4/30/2025,16:38:14,42.31,1,30670
26.62,47.07,52.37,1928,4/30/2025,16:38:25,42.27,1,30671
26.61,47.11,52.37,1896,4/30/2025,16:38:37,42.22,1,30672
26.61,47.19,52.38,1918.5,4/30/2025,16:38:49,42.17,1,30673
26.63,47.22,52.38,1912.5,4/30/2025,16:39:01,42.12,1,30674
26.61,47.33,52.38,1934.5,4/30/2025,16:39:13,42.08,1,30675
26.59,47.39,52.39,1929.5,4/30/2025,16:39:24,42.03,1,30676
26.59,47.47,52.39,1951,4/30/2025,16:39:36,41.98,1,30677
26.6,47.41,52.39,1888,4/30/2025,16:39:48,41.94,1,30678
26.6,47.4,52.4,1899.5,4/30/2025,16:39:59,41.89,1,30679
26.59,47.43,52.4,1928,4/30/2025,16:40:11,41.85,1,30680
26.6,47.43,52.4,1933.5,4/30/2025,16:40:23,41.8,1,30681
26.63,47.45,52.41,1935,4/30/2025,16:40:34,41.75,1,30682
26.63,47.55,52.41,1931.5,4/30/2025,16:40:46,41.71,1,30683
26.62,47.49,52.41,1921.5,4/30/2025,16:40:58,41.66,1,30684
26.63,47.47,52.42,1924.5,4/30/2025,16:41:10,41.61,1,30685
26.63,47.51,52.42,1931,4/30/2025,16:41:22,41.56,1,30686
26.62,47.56,52.42,1907.5,4/30/2025,16:41:34,41.52,1,30687
26.62,47.62,52.43,1928,4/30/2025,16:41:46,41.47,1,30688
26.62,47.6,52.43,1928.5,4/30/2025,16:41:57,41.42,1,30689
26.61,47.59,52.43,1932.5,4/30/2025,16:42:09,41.38,1,30690
26.62,47.68,52.44,1898.5,4/30/2025,16:42:21,41.33,1,30691
26.61,47.68,52.44,1926,4/30/2025,16:42:33,41.28,1,30692
26.61,47.68,52.44,1927.5,4/30/2025,16:42:45,41.23,1,30693
26.6,47.69,52.45,1927.5,4/30/2025,16:42:57,41.19,1,30694
26.6,47.68,52.45,1929.5,4/30/2025,16:43:09,41.14,1,30695
26.59,47.67,52.45,1930.5,4/30/2025,16:43:21,41.09,1,30696
26.6,47.69,52.46,1917,4/30/2025,16:43:32,41.05,1,30697
26.61,47.67,52.46,1917,4/30/2025,16:43:44,41,1,30698
26.59,47.71,52.46,1928,4/30/2025,16:43:56,40.95,1,30699
26.58,47.73,52.47,1918.5,4/30/2025,16:44:07,40.91,1,30700
26.56,47.73,52.47,1921.5,4/30/2025,16:44:22,40.85,1,30701
26.57,47.82,52.47,1929,4/30/2025,16:44:34,40.8,1,30702
26.56,47.76,52.48,1926.5,4/30/2025,16:44:46,40.75,1,30703
26.56,47.78,52.48,1927.5,4/30/2025,16:45:00,40.7,1,30704
26.58,47.79,52.48,1930.5,4/30/2025,16:45:12,40.65,1,30705
26.56,47.79,52.49,1951.5,4/30/2025,16:45:24,40.6,1,30706
26.57,47.81,52.49,1897.5,4/30/2025,16:45:36,40.56,1,30707
26.56,47.8,52.49,1918,4/30/2025,16:45:47,40.51,1,30708
26.57,47.92,52.5,1950,4/30/2025,16:45:59,40.46,1,30709
26.56,47.85,52.5,1926.5,4/30/2025,16:46:11,40.42,1,30710
26.55,47.91,52.5,1921,4/30/2025,16:46:23,40.37,1,30711
26.56,47.93,52.51,1917.5,4/30/2025,16:46:35,40.32,1,30712
26.57,47.95,52.51,1924.5,4/30/2025,16:46:47,40.27,1,30713
26.56,47.92,52.51,1920.5,4/30/2025,16:46:58,40.23,1,30714
26.56,47.96,52.52,1906.5,4/30/2025,16:47:10,40.18,1,30715
26.56,47.94,52.52,1925.5,4/30/2025,16:47:25,40.12,1,30716
26.56,47.99,52.52,1937,4/30/2025,16:47:37,40.08,1,30717
26.56,48.03,52.53,1944,4/30/2025,16:47:48,40.03,1,30718
26.56,48,52.53,1927,4/30/2025,16:48:00,39.98,1,30719
26.55,48.01,52.53,1895.5,4/30/2025,16:48:12,39.94,1,30720
26.55,48.09,52.54,1911.5,4/30/2025,16:48:24,39.89,1,30721
26.55,48.11,52.54,1925.5,4/30/2025,16:48:36,39.84,1,30722
26.56,48.09,52.54,1931,4/30/2025,16:48:47,39.8,1,30723
26.55,48.13,52.55,1923,4/30/2025,16:48:59,39.75,1,30724
26.58,48.11,52.55,1904.5,4/30/2025,16:49:11,39.7,1,30725
26.56,48.15,52.55,1922,4/30/2025,16:49:22,39.66,1,30726
26.55,48.13,52.56,1917,4/30/2025,16:49:34,39.61,1,30727
26.56,48.26,52.56,1926.5,4/30/2025,16:49:46,39.56,1,30728
26.58,48.24,52.56,1912,4/30/2025,16:49:58,39.52,1,30729
26.57,48.29,52.57,1913,4/30/2025,16:50:10,39.47,1,30730
26.54,48.35,52.57,1921,4/30/2025,16:50:21,39.42,1,30731
26.52,48.29,52.57,1922.5,4/30/2025,16:50:33,39.38,1,30732
26.52,48.36,52.58,1907.5,4/30/2025,16:50:45,39.33,1,30733
26.52,48.46,52.58,1917,4/30/2025,16:50:56,39.29,1,30734
26.52,48.56,52.58,1881,4/30/2025,16:51:08,39.24,1,30735
26.52,48.57,52.59,1918.5,4/30/2025,16:51:20,39.19,1,30736
26.53,48.51,52.59,1918.5,4/30/2025,16:51:32,39.14,1,30737
26.52,48.55,52.59,1927.5,4/30/2025,16:51:44,39.1,1,30738
26.53,48.65,52.6,1911.5,4/30/2025,16:51:55,39.05,1,30739
26.53,48.57,52.6,1888,4/30/2025,16:52:07,39,1,30740
26.53,48.53,52.6,1928,4/30/2025,16:52:19,38.96,1,30741
26.53,48.67,52.61,1896.5,4/30/2025,16:52:30,38.91,1,30742
26.54,48.59,52.61,1919.5,4/30/2025,16:52:42,38.87,1,30743
26.53,48.67,52.61,1921,4/30/2025,16:52:54,38.82,1,30744
26.53,48.69,52.62,1925.5,4/30/2025,16:53:06,38.77,1,30745
26.52,48.71,52.62,1926,4/30/2025,16:53:21,38.71,1,30746
26.54,48.74,52.62,1925,4/30/2025,16:53:33,38.66,1,30747
26.55,48.73,52.63,1928,4/30/2025,16:53:45,38.62,1,30748
26.56,48.68,52.63,1923.5,4/30/2025,16:53:57,38.57,1,30749
26.54,48.78,52.63,1925.5,4/30/2025,16:54:09,38.52,1,30750
26.54,48.7,52.64,1916.5,4/30/2025,16:54:20,38.48,1,30751
26.54,48.73,52.64,1923.5,4/30/2025,16:54:32,38.43,1,30752
26.53,48.74,52.64,1921,4/30/2025,16:54:44,38.38,1,30753
26.53,48.74,52.65,1920,4/30/2025,16:54:55,38.34,1,30754
26.52,48.83,52.65,1911,4/30/2025,16:55:07,38.29,1,30755
26.49,48.85,52.65,1928,4/30/2025,16:55:19,38.24,1,30756
26.5,48.83,52.66,1920,4/30/2025,16:55:30,38.2,1,30757
26.51,48.83,52.66,1918,4/30/2025,16:55:42,38.15,1,30758
26.53,48.84,52.66,1920,4/30/2025,16:55:54,38.1,1,30759
26.5,48.84,52.67,1907,4/30/2025,16:56:06,38.06,1,30760
26.52,48.81,52.67,1887.5,4/30/2025,16:56:18,38.01,1,30761
26.53,48.94,52.67,1923,4/30/2025,16:56:29,37.96,1,30762
26.51,48.86,52.68,1922.5,4/30/2025,16:56:41,37.92,1,30763
26.51,48.87,52.68,1935.5,4/30/2025,16:56:53,37.87,1,30764
26.52,48.97,52.68,1928,4/30/2025,16:57:05,37.82,1,30765
26.5,48.89,52.68,1909,4/30/2025,16:57:16,37.78,1,30766
26.51,48.93,52.69,1905,4/30/2025,16:57:28,37.73,1,30767
26.52,49.01,52.69,1925.5,4/30/2025,16:57:40,37.68,1,30768
26.51,48.96,52.7,1926.5,4/30/2025,16:57:52,37.63,1,30769
26.5,48.96,52.7,1921,4/30/2025,16:58:03,37.59,1,30770
26.49,48.99,52.7,1885.5,4/30/2025,16:58:15,37.54,1,30771
26.48,49.02,52.7,1927.5,4/30/2025,16:58:27,37.5,1,30772
26.5,49.07,52.71,1913,4/30/2025,16:58:39,37.45,1,30773
26.49,49.06,52.71,1919.5,4/30/2025,16:58:50,37.4,1,30774
26.5,49.06,52.71,1903.5,4/30/2025,16:59:02,37.36,1,30775
26.49,49.09,52.72,1919.5,4/30/2025,16:59:14,37.31,1,30776
26.49,49.03,52.72,1913.5,4/30/2025,16:59:26,37.26,1,30777
26.5,49.13,52.72,1939,4/30/2025,16:59:37,37.22,1,30778
26.46,49.2,52.73,1920,4/30/2025,16:59:49,37.17,1,30779
26.45,49.11,52.73,1923.5,4/30/2025,17:00:01,37.12,1,30780
26.45,49.13,52.73,1918.5,4/30/2025,17:00:13,37.08,1,30781
26.45,49.18,52.74,1920,4/30/2025,17:00:24,37.03,1,30782
26.43,49.21,52.74,1941,4/30/2025,17:00:36,36.98,1,30783
26.44,49.24,52.74,1920.5,4/30/2025,17:00:48,36.94,1,30784
26.43,49.18,52.75,1916.5,4/30/2025,17:01:00,36.89,1,30785
26.44,49.18,52.75,1916.5,4/30/2025,17:01:11,36.85,1,30786
26.42,49.18,52.75,1919.5,4/30/2025,17:01:23,36.8,1,30787
26.44,49.19,52.76,1915.5,4/30/2025,17:01:35,36.75,1,30788
26.44,49.24,52.76,1919.5,4/30/2025,17:01:47,36.7,1,30789
26.43,49.3,52.76,1925.5,4/30/2025,17:01:59,36.65,1,30790
26.42,49.32,52.77,1916.5,4/30/2025,17:02:11,36.61,1,30791
26.42,49.27,52.77,1928,4/30/2025,17:02:26,36.55,1,30792
26.43,49.23,52.77,1913,4/30/2025,17:02:38,36.5,1,30793
26.41,49.28,52.78,1912,4/30/2025,17:02:49,36.46,1,30794
26.42,49.24,52.78,1910.5,4/30/2025,17:03:01,36.41,1,30795
26.41,49.21,52.78,1926.5,4/30/2025,17:03:13,36.36,1,30796
26.41,49.14,52.79,1902,4/30/2025,17:03:24,36.32,1,30797
26.41,49.17,52.79,1916.5,4/30/2025,17:03:36,36.27,1,30798
26.4,49.31,52.79,1907,4/30/2025,17:03:48,36.22,1,30799
26.41,49.33,52.8,1912.5,4/30/2025,17:03:59,36.18,1,30800
26.41,49.22,52.8,1918.5,4/30/2025,17:04:11,36.13,1,30801
26.41,49.28,52.8,1914.5,4/30/2025,17:04:23,36.08,1,30802
26.42,49.25,52.81,1918,4/30/2025,17:04:35,36.04,1,30803
26.42,49.29,52.81,1915.5,4/30/2025,17:04:46,35.99,1,30804
26.43,49.34,52.81,1915,4/30/2025,17:04:58,35.94,1,30805
26.44,49.22,52.82,1913,4/30/2025,17:05:10,35.9,1,30806
26.43,49.23,52.82,1913,4/30/2025,17:05:22,35.85,1,30807
26.43,49.37,52.82,1923.5,4/30/2025,17:05:37,35.79,1,30808
26.4,49.4,52.83,1918.5,4/30/2025,17:05:50,35.74,1,30809
26.4,49.41,52.83,1895.5,4/30/2025,17:06:02,35.69,1,30810
26.38,49.38,52.84,1896,4/30/2025,17:06:16,35.63,1,30811
26.38,49.37,52.84,1914.5,4/30/2025,17:06:28,35.59,1,30812
26.36,49.37,52.84,1913.5,4/30/2025,17:06:40,35.54,1,30813
26.35,49.35,52.84,1914,4/30/2025,17:06:52,35.49,1,30814
26.37,49.45,52.85,1913,4/30/2025,17:07:04,35.44,1,30815
26.35,49.48,52.85,1892.5,4/30/2025,17:07:16,35.4,1,30816
26.35,49.54,52.85,1910.5,4/30/2025,17:07:27,35.35,1,30817
26.34,49.5,52.86,1911,4/30/2025,17:07:39,35.31,1,30818
26.35,49.58,52.86,1897,4/30/2025,17:07:51,35.26,1,30819
26.32,49.52,52.86,1915.5,4/30/2025,17:08:03,35.21,1,30820
26.34,49.45,52.87,1912,4/30/2025,17:08:15,35.16,1,30821
26.34,49.56,52.87,1905,4/30/2025,17:08:27,35.12,1,30822
26.33,49.47,52.87,1883.5,4/30/2025,17:08:39,35.07,1,30823
26.33,49.58,52.88,1894,4/30/2025,17:08:51,35.02,1,30824
26.32,49.54,52.88,1899.5,4/30/2025,17:09:03,34.97,1,30825
26.31,49.52,52.88,1912.5,4/30/2025,17:09:14,34.93,1,30826
26.34,49.51,52.89,1912,4/30/2025,17:09:26,34.88,1,30827
26.35,49.55,52.89,1912,4/30/2025,17:09:38,34.83,1,30828
26.33,49.57,52.89,1913.5,4/30/2025,17:09:49,34.79,1,30829
26.33,49.57,52.9,1907,4/30/2025,17:10:01,34.74,1,30830
26.34,49.53,52.9,1908.5,4/30/2025,17:10:13,34.69,1,30831
26.33,49.66,52.9,1899.5,4/30/2025,17:10:24,34.65,1,30832
26.32,49.64,52.91,1909,4/30/2025,17:10:36,34.6,1,30833
26.29,49.66,52.91,1909.5,4/30/2025,17:10:48,34.56,1,30834
26.29,49.75,52.91,1920,4/30/2025,17:11:00,34.51,1,30835
26.29,49.71,52.92,1909.5,4/30/2025,17:11:11,34.46,1,30836
26.28,49.7,52.92,1913,4/30/2025,17:11:23,34.42,1,30837
26.3,49.69,52.92,1905.5,4/30/2025,17:11:35,34.37,1,30838
26.28,49.66,52.93,1909,4/30/2025,17:11:47,34.32,1,30839
26.28,49.69,52.93,1907,4/30/2025,17:11:58,34.28,1,30840
26.27,49.61,52.93,1914.5,4/30/2025,17:12:10,34.23,1,30841
26.29,49.61,52.94,1907,4/30/2025,17:12:22,34.18,1,30842
26.3,49.59,52.94,1927.5,4/30/2025,17:12:33,34.14,1,30843
26.3,49.62,52.94,1886.5,4/30/2025,17:12:45,34.09,1,30844
26.3,49.65,52.95,1917.5,4/30/2025,17:12:57,34.04,1,30845
26.3,49.58,52.95,1911.5,4/30/2025,17:13:09,34,1,30846
26.31,49.58,52.95,1898,4/30/2025,17:13:21,33.95,1,30847
26.3,49.63,52.96,1911.5,4/30/2025,17:13:32,33.9,1,30848
26.28,49.64,52.96,1909,4/30/2025,17:13:47,33.85,1,30849
26.32,49.6,52.96,1914.5,4/30/2025,17:13:59,33.8,1,30850
26.3,49.66,52.97,1910.5,4/30/2025,17:14:11,33.75,1,30851
26.3,49.64,52.97,1908.5,4/30/2025,17:14:26,33.69,1,30852
26.31,49.58,52.97,1922.5,4/30/2025,17:14:38,33.64,1,30853
26.31,49.62,52.98,1920.5,4/30/2025,17:14:49,33.6,1,30854
26.32,49.59,52.98,1896,4/30/2025,17:15:01,33.55,1,30855
26.34,49.6,52.98,1907,4/30/2025,17:15:13,33.5,1,30856
26.32,49.62,52.99,1907,4/30/2025,17:15:25,33.46,1,30857
26.3,49.68,52.99,1912,4/30/2025,17:15:37,33.41,1,30858
26.33,49.57,52.99,1897,4/30/2025,17:15:48,33.37,1,30859
26.32,49.62,53,1918,4/30/2025,17:16:00,33.32,1,30860
26.33,49.62,53,1912,4/30/2025,17:16:12,33.27,1,30861
26.32,49.6,53,1907.5,4/30/2025,17:16:23,33.23,1,30862
26.32,49.53,53.01,1912,4/30/2025,17:16:35,33.18,1,30863
26.33,49.61,53.01,1907.5,4/30/2025,17:16:47,33.13,1,30864
26.32,49.6,53.01,1900.5,4/30/2025,17:16:59,33.08,1,30865
26.31,49.57,53.02,1908.5,4/30/2025,17:17:10,33.04,1,30866
26.31,49.6,53.02,1908.5,4/30/2025,17:17:22,32.99,1,30867
26.33,49.61,53.02,1919.5,4/30/2025,17:17:34,32.94,1,30868
26.31,49.62,53.03,1902.5,4/30/2025,17:17:46,32.9,1,30869
26.32,49.62,53.03,1911.5,4/30/2025,17:17:58,32.85,1,30870
26.31,49.68,53.03,1888.5,4/30/2025,17:18:09,32.81,1,30871
26.32,49.68,53.04,1905,4/30/2025,17:18:21,32.76,1,30872
26.28,49.72,53.04,1885.5,4/30/2025,17:18:37,32.69,1,30873
26.28,49.73,53.04,1914.5,4/30/2025,17:18:49,32.65,1,30874
26.27,49.8,53.05,1887,4/30/2025,17:19:01,32.6,1,30875
26.28,49.88,53.05,1911,4/30/2025,17:19:13,32.55,1,30876
26.26,49.82,53.05,1904,4/30/2025,17:19:25,32.5,1,30877
26.27,49.82,53.06,1899.5,4/30/2025,17:19:36,32.46,1,30878
26.26,49.88,53.06,1896,4/30/2025,17:19:48,32.41,1,30879
26.27,49.84,53.06,1904.5,4/30/2025,17:20:00,32.37,1,30880
26.28,49.86,53.07,1900.5,4/30/2025,17:20:12,32.32,1,30881
26.26,49.85,53.07,1886,4/30/2025,17:20:23,32.27,1,30882
26.27,49.87,53.07,1899,4/30/2025,17:20:35,32.23,1,30883
26.29,49.87,53.08,1910.5,4/30/2025,17:20:47,32.18,1,30884
26.26,49.9,53.08,1904,4/30/2025,17:20:58,32.13,1,30885
26.27,49.88,53.08,1894.5,4/30/2025,17:21:10,32.09,1,30886
26.25,49.93,53.09,1912,4/30/2025,17:21:24,32.03,1,30887
26.26,49.96,53.09,1910.5,4/30/2025,17:21:36,31.98,1,30888
26.26,49.95,53.09,1910.5,4/30/2025,17:21:48,31.94,1,30889
26.27,49.94,53.1,1886.5,4/30/2025,17:21:59,31.89,1,30890
26.28,49.94,53.1,1903,4/30/2025,17:22:11,31.85,1,30891
26.27,49.94,53.1,1871,4/30/2025,17:22:23,31.8,1,30892
26.26,49.98,53.11,1901,4/30/2025,17:22:35,31.75,1,30893
26.27,49.98,53.11,1895,4/30/2025,17:22:47,31.7,1,30894
26.31,49.94,53.11,1906.5,4/30/2025,17:22:58,31.66,1,30895
26.26,49.95,53.12,1901.5,4/30/2025,17:23:10,31.61,1,30896
26.25,49.99,53.12,1903.5,4/30/2025,17:23:22,31.56,1,30897
26.25,50,53.12,1895,4/30/2025,17:23:34,31.52,1,30898
26.26,49.98,53.13,1896.5,4/30/2025,17:23:45,31.47,1,30899
26.26,49.96,53.13,1899.5,4/30/2025,17:23:57,31.42,1,30900
26.26,49.96,53.13,1911.5,4/30/2025,17:24:09,31.38,1,30901
26.26,49.96,53.14,1879.5,4/30/2025,17:24:20,31.33,1,30902
26.26,50.01,53.14,1904.5,4/30/2025,17:24:32,31.29,1,30903
26.25,50.03,53.14,1901.5,4/30/2025,17:24:44,31.24,1,30904
26.25,50.04,53.15,1900.5,4/30/2025,17:24:56,31.19,1,30905
26.24,50.04,53.15,1899,4/30/2025,17:25:08,31.14,1,30906
26.23,50.06,53.15,1894.5,4/30/2025,17:25:19,31.1,1,30907
26.23,50.01,53.16,1883.5,4/30/2025,17:25:31,31.05,1,30908
26.25,50.04,53.16,1897.5,4/30/2025,17:25:43,31,1,30909
26.25,50.09,53.16,1888,4/30/2025,17:25:55,30.96,1,30910
26.25,50.06,53.17,1905,4/30/2025,17:26:07,30.91,1,30911
26.25,50.08,53.17,1895,4/30/2025,17:26:18,30.87,1,30912
26.26,50.06,53.17,1902,4/30/2025,17:26:30,30.82,1,30913
26.25,50.04,53.18,1900.5,4/30/2025,17:26:42,30.77,1,30914
26.26,50.07,53.18,1877.5,4/30/2025,17:26:53,30.73,1,30915
26.28,50.04,53.18,1903,4/30/2025,17:27:05,30.68,1,30916
26.28,50.05,53.19,1894.5,4/30/2025,17:27:17,30.63,1,30917
26.27,50,53.19,1897.5,4/30/2025,17:27:29,30.58,1,30918
26.28,50,53.19,1873.5,4/30/2025,17:27:40,30.54,1,30919
26.28,50.01,53.2,1894.5,4/30/2025,17:27:52,30.49,1,30920
26.28,50.04,53.2,1893.5,4/30/2025,17:28:04,30.44,1,30921
26.27,50.03,53.2,1885.5,4/30/2025,17:28:16,30.4,1,30922
26.27,50.04,53.2,1896,4/30/2025,17:28:27,30.35,1,30923
26.26,50.12,53.21,1904.5,4/30/2025,17:28:39,30.31,1,30924
26.27,50.09,53.21,1896.5,4/30/2025,17:28:51,30.26,1,30925
26.25,50.12,53.21,1880,4/30/2025,17:29:03,30.21,1,30926
26.27,50.02,53.22,1887,4/30/2025,17:29:14,30.17,1,30927
26.27,50.06,53.22,1898,4/30/2025,17:29:26,30.12,1,30928
26.28,50.09,53.22,1902.5,4/30/2025,17:29:38,30.07,1,30929
26.28,50.02,53.23,1899,4/30/2025,17:29:50,30.02,1,30930
26.29,50.04,53.23,1889,4/30/2025,17:30:01,29.98,1,30931
26.3,50.08,53.23,1896,4/30/2025,17:30:13,29.93,1,30932
26.31,50.11,53.24,1890.5,4/30/2025,17:30:25,29.88,1,30933
26.31,50.05,53.24,1901,4/30/2025,17:30:36,29.84,1,30934
26.3,50.05,53.24,1893.5,4/30/2025,17:30:48,29.79,1,30935
26.31,50.05,53.25,1892,4/30/2025,17:31:00,29.75,1,30936
26.31,50.09,53.25,1898.5,4/30/2025,17:31:11,29.7,1,30937
26.3,50.09,53.25,1880,4/30/2025,17:31:23,29.65,1,30938
26.3,50.08,53.26,1909.5,4/30/2025,17:31:35,29.61,1,30939
26.3,50.08,53.26,1890.5,4/30/2025,17:31:47,29.56,1,30940
26.3,50.1,53.26,1889.5,4/30/2025,17:31:59,29.51,1,30941
26.3,50.15,53.27,1903.5,4/30/2025,17:32:10,29.47,1,30942
26.29,50.13,53.27,1898.5,4/30/2025,17:32:22,29.42,1,30943
26.29,50.15,53.27,1895.5,4/30/2025,17:32:34,29.37,1,30944
26.25,50.15,53.28,1898.5,4/30/2025,17:32:46,29.33,1,30945
26.23,50.21,53.28,1887.5,4/30/2025,17:32:58,29.28,1,30946
26.25,50.24,53.28,1894.5,4/30/2025,17:33:14,29.21,1,30947
26.24,50.22,53.29,1884,4/30/2025,17:33:26,29.17,1,30948
26.24,50.26,53.3,1889.5,4/30/2025,17:33:54,29.06,1,30949
26.24,50.33,53.3,1894.5,4/30/2025,17:34:06,29.01,1,30950
26.26,50.23,53.3,1886.5,4/30/2025,17:34:18,28.96,1,30951
26.25,50.19,53.31,1891.5,4/30/2025,17:34:30,28.91,1,30952
26.27,50.22,53.31,1893.5,4/30/2025,17:34:46,28.85,1,30953
26.27,50.22,53.31,1887.5,4/30/2025,17:34:57,28.81,1,30954
26.28,50.17,53.32,1890.5,4/30/2025,17:35:10,28.75,1,30955
26.27,50.21,53.32,1887,4/30/2025,17:35:22,28.71,1,30956
26.27,50.25,53.32,1887.5,4/30/2025,17:35:34,28.66,1,30957
26.26,50.25,53.33,1882.5,4/30/2025,17:35:48,28.6,1,30958
26.26,50.22,53.33,1883,4/30/2025,17:36:00,28.56,1,30959
26.24,50.24,53.33,1888.5,4/30/2025,17:36:12,28.51,1,30960
26.24,50.27,53.34,1888,4/30/2025,17:36:24,28.46,1,30961
26.24,50.25,53.34,1870,4/30/2025,17:36:35,28.42,1,30962
26.22,50.29,53.34,1890.5,4/30/2025,17:36:49,28.36,1,30963
26.22,50.27,53.35,1883,4/30/2025,17:37:01,28.31,1,30964
26.23,50.28,53.35,1895.5,4/30/2025,17:37:13,28.27,1,30965
26.22,50.33,53.35,1896,4/30/2025,17:37:24,28.22,1,30966
26.21,50.32,53.36,1904,4/30/2025,17:37:36,28.17,1,30967
26.22,50.33,53.36,1885.5,4/30/2025,17:37:48,28.13,1,30968
26.22,50.3,53.36,1874.5,4/30/2025,17:38:00,28.08,1,30969
26.22,50.31,53.37,1850.5,4/30/2025,17:38:21,28,1,30970
26.21,50.35,53.37,1879.5,4/30/2025,17:38:33,27.95,1,30971
26.21,50.29,53.38,1877.5,4/30/2025,17:38:48,27.89,1,30972
26.22,50.31,53.38,1861.5,4/30/2025,17:39:00,27.84,1,30973
26.21,50.32,53.38,1877.5,4/30/2025,17:39:12,27.79,1,30974
26.22,50.34,53.39,1880,4/30/2025,17:39:24,27.75,1,30975
26.22,50.34,53.39,1857.5,4/30/2025,17:39:36,27.7,1,30976
26.21,50.33,53.39,1880,4/30/2025,17:39:49,27.65,1,30977
26.19,50.34,53.4,1880,4/30/2025,17:40:01,27.6,1,30978
26.2,50.3,53.4,1872.5,4/30/2025,17:40:13,27.55,1,30979
26.21,50.34,53.4,1849.5,4/30/2025,17:40:24,27.51,1,30980
26.22,50.32,53.41,1880,4/30/2025,17:40:36,27.46,1,30981
26.22,50.29,53.41,1884.5,4/30/2025,17:40:48,27.41,1,30982
26.23,50.34,53.41,1871.5,4/30/2025,17:41:00,27.37,1,30983
26.22,50.32,53.42,1877,4/30/2025,17:41:11,27.32,1,30984
26.23,50.33,53.42,1882.5,4/30/2025,17:41:23,27.27,1,30985
26.21,50.33,53.42,1862.5,4/30/2025,17:41:35,27.23,1,30986
26.22,50.35,53.43,1851.5,4/30/2025,17:41:47,27.18,1,30987
26.23,50.34,53.43,1881.5,4/30/2025,17:41:58,27.13,1,30988
26.21,50.34,53.43,1871,4/30/2025,17:42:10,27.09,1,30989
26.22,50.33,53.44,1878.5,4/30/2025,17:42:22,27.04,1,30990
26.22,50.35,53.44,1880,4/30/2025,17:42:34,26.99,1,30991
26.22,50.37,53.44,1904,4/30/2025,17:42:46,26.94,1,30992
26.2,50.33,53.45,1870,4/30/2025,17:42:57,26.9,1,30993
