temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,nivel_co,nivel_lpg,id,timestamp
26.55,51.38,75.12,1857.0,2025-04-07,12:16:49,21.09,1,3714,1114.2,742.8,12552,2025-04-07 12:16:49
26.54,51.42,75.12,1856.0,2025-04-07,12:17:01,21.07,1,3712,1113.6,742.4,12553,2025-04-07 12:17:01
26.56,51.46,75.13,1859.0,2025-04-07,12:17:12,21.06,1,3718,1115.4,743.6,12554,2025-04-07 12:17:12
26.56,51.46,75.13,1856.0,2025-04-07,12:17:24,21.04,1,3712,1113.6,742.4,12555,2025-04-07 12:17:24
26.56,51.53,75.13,1857.5,2025-04-07,12:17:36,21.02,1,3715,1114.5,743.0,12556,2025-04-07 12:17:36
26.55,51.57,75.14,1857.5,2025-04-07,12:17:47,21.01,1,3715,1114.5,743.0,12557,2025-04-07 12:17:47
26.55,51.61,75.14,1841.5,2025-04-07,12:17:59,20.99,1,3683,1104.9,736.6,12558,2025-04-07 12:17:59
26.55,51.65,75.14,1857.5,2025-04-07,12:18:11,20.97,1,3715,1114.5,743.0,12559,2025-04-07 12:18:11
26.57,51.68,75.15,1853.0,2025-04-07,12:18:23,20.96,1,3706,1111.8,741.2,12560,2025-04-07 12:18:23
26.56,51.7,75.15,1857.0,2025-04-07,12:18:35,20.94,1,3714,1114.2,742.8,12561,2025-04-07 12:18:35
26.55,51.69,75.15,1856.0,2025-04-07,12:18:46,20.93,1,3712,1113.6,742.4,12562,2025-04-07 12:18:46
26.55,51.71,75.16,1850.0,2025-04-07,12:18:58,20.91,1,3700,1110.0,740.0,12563,2025-04-07 12:18:58
26.56,51.7,75.16,1857.0,2025-04-07,12:19:10,20.89,1,3714,1114.2,742.8,12564,2025-04-07 12:19:10
26.54,51.69,75.16,1855.5,2025-04-07,12:19:21,20.88,1,3711,1113.3,742.2,12565,2025-04-07 12:19:21
26.56,51.76,75.17,1856.5,2025-04-07,12:19:33,20.86,1,3713,1113.9,742.6,12566,2025-04-07 12:19:33
26.56,51.75,75.17,1856.5,2025-04-07,12:19:45,20.85,1,3713,1113.9,742.6,12567,2025-04-07 12:19:45
26.55,51.71,75.17,1857.0,2025-04-07,12:19:56,20.83,1,3714,1114.2,742.8,12568,2025-04-07 12:19:56
26.54,51.7,75.18,1858.5,2025-04-07,12:20:09,20.81,1,3717,1115.1,743.4,12569,2025-04-07 12:20:09
26.52,51.7,75.18,1857.5,2025-04-07,12:20:20,20.8,1,3715,1114.5,743.0,12570,2025-04-07 12:20:20
26.52,51.7,75.18,1865.0,2025-04-07,12:20:32,20.78,1,3730,1119.0,746.0,12571,2025-04-07 12:20:32
26.53,51.68,75.19,1857.0,2025-04-07,12:20:44,20.76,1,3714,1114.2,742.8,12572,2025-04-07 12:20:44
26.53,51.7,75.19,1861.0,2025-04-07,12:20:55,20.75,1,3722,1116.6,744.4,12573,2025-04-07 12:20:55
26.55,51.7,75.19,1856.0,2025-04-07,12:21:07,20.73,1,3712,1113.6,742.4,12574,2025-04-07 12:21:07
26.54,51.69,75.2,1854.5,2025-04-07,12:21:19,20.72,1,3709,1112.7,741.8,12575,2025-04-07 12:21:19
26.54,51.65,75.2,1856.5,2025-04-07,12:21:31,20.7,1,3713,1113.9,742.6,12576,2025-04-07 12:21:31
26.53,51.67,75.2,1857.0,2025-04-07,12:21:42,20.69,1,3714,1114.2,742.8,12577,2025-04-07 12:21:42
26.52,51.66,75.21,1858.0,2025-04-07,12:21:54,20.67,1,3716,1114.8,743.2,12578,2025-04-07 12:21:54
26.54,51.65,75.21,1856.5,2025-04-07,12:22:06,20.65,1,3713,1113.9,742.6,12579,2025-04-07 12:22:06
26.52,51.63,75.21,1859.0,2025-04-07,12:22:19,20.63,1,3718,1115.4,743.6,12580,2025-04-07 12:22:19
26.51,51.59,75.22,1857.0,2025-04-07,12:22:31,20.62,1,3714,1114.2,742.8,12581,2025-04-07 12:22:31
26.51,51.61,75.22,1854.5,2025-04-07,12:22:43,20.6,1,3709,1112.7,741.8,12582,2025-04-07 12:22:43
26.54,51.61,75.22,1860.5,2025-04-07,12:22:55,20.59,1,3721,1116.3,744.2,12583,2025-04-07 12:22:55
26.51,51.59,75.23,1858.5,2025-04-07,12:23:06,20.57,1,3717,1115.1,743.4,12584,2025-04-07 12:23:06
26.52,51.58,75.23,1857.0,2025-04-07,12:23:18,20.55,1,3714,1114.2,742.8,12585,2025-04-07 12:23:18
26.51,51.57,75.23,1857.5,2025-04-07,12:23:30,20.54,1,3715,1114.5,743.0,12586,2025-04-07 12:23:30
26.51,51.51,75.24,1859.5,2025-04-07,12:23:42,20.52,1,3719,1115.7,743.8,12587,2025-04-07 12:23:42
26.52,51.55,75.24,1855.0,2025-04-07,12:23:53,20.51,1,3710,1113.0,742.0,12588,2025-04-07 12:23:53
26.52,51.53,75.24,1855.5,2025-04-07,12:24:05,20.49,1,3711,1113.3,742.2,12589,2025-04-07 12:24:05
26.52,51.56,75.24,1861.5,2025-04-07,12:24:17,20.47,1,3723,1116.9,744.6,12590,2025-04-07 12:24:17
26.5,51.5,75.25,1862.0,2025-04-07,12:24:29,20.46,1,3724,1117.2,744.8,12591,2025-04-07 12:24:29
26.48,51.49,75.25,1861.0,2025-04-07,12:24:40,20.44,1,3722,1116.6,744.4,12592,2025-04-07 12:24:40
26.5,51.46,75.25,1859.0,2025-04-07,12:24:52,20.43,1,3718,1115.4,743.6,12593,2025-04-07 12:24:52
26.5,51.44,75.26,1856.0,2025-04-07,12:25:04,20.41,1,3712,1113.6,742.4,12594,2025-04-07 12:25:04
26.49,51.46,75.26,1857.5,2025-04-07,12:25:16,20.39,1,3715,1114.5,743.0,12595,2025-04-07 12:25:16
26.48,51.47,75.26,1856.5,2025-04-07,12:25:27,20.38,1,3713,1113.9,742.6,12596,2025-04-07 12:25:27
26.48,51.46,75.27,1857.5,2025-04-07,12:25:39,20.36,1,3715,1114.5,743.0,12597,2025-04-07 12:25:39
26.48,51.47,75.27,1805.5,2025-04-07,12:25:51,20.34,1,3611,1083.3,722.2,12598,2025-04-07 12:25:51
26.48,51.49,75.27,1857.0,2025-04-07,12:26:02,20.33,1,3714,1114.2,742.8,12599,2025-04-07 12:26:02
26.48,51.51,75.28,1855.0,2025-04-07,12:26:14,20.31,1,3710,1113.0,742.0,12600,2025-04-07 12:26:14
26.48,51.52,75.28,1859.5,2025-04-07,12:26:26,20.3,1,3719,1115.7,743.8,12601,2025-04-07 12:26:26
26.46,51.5,75.28,1858.5,2025-04-07,12:26:38,20.28,1,3717,1115.1,743.4,12602,2025-04-07 12:26:38
26.47,51.53,75.29,1859.5,2025-04-07,12:26:50,20.26,1,3719,1115.7,743.8,12603,2025-04-07 12:26:50
26.48,51.57,75.29,1858.5,2025-04-07,12:27:02,20.25,1,3717,1115.1,743.4,12604,2025-04-07 12:27:02
26.46,51.57,75.29,1861.5,2025-04-07,12:27:13,20.23,1,3723,1116.9,744.6,12605,2025-04-07 12:27:13
26.46,51.59,75.3,1859.5,2025-04-07,12:27:25,20.22,1,3719,1115.7,743.8,12606,2025-04-07 12:27:25
26.48,51.61,75.3,1857.0,2025-04-07,12:27:37,20.2,1,3714,1114.2,742.8,12607,2025-04-07 12:27:37
26.47,51.61,75.3,1854.5,2025-04-07,12:27:49,20.18,1,3709,1112.7,741.8,12608,2025-04-07 12:27:49
26.47,51.6,75.31,1856.5,2025-04-07,12:28:01,20.17,1,3713,1113.9,742.6,12609,2025-04-07 12:28:01
26.47,51.61,75.31,1856.0,2025-04-07,12:28:12,20.15,1,3712,1113.6,742.4,12610,2025-04-07 12:28:12
26.46,51.65,75.31,1856.0,2025-04-07,12:28:24,20.14,1,3712,1113.6,742.4,12611,2025-04-07 12:28:24
26.46,51.62,75.32,1861.5,2025-04-07,12:28:36,20.12,1,3723,1116.9,744.6,12612,2025-04-07 12:28:36
26.46,51.64,75.32,1850.5,2025-04-07,12:28:47,20.1,1,3701,1110.3,740.2,12613,2025-04-07 12:28:47
26.46,51.61,75.32,1857.5,2025-04-07,12:28:59,20.09,1,3715,1114.5,743.0,12614,2025-04-07 12:28:59
26.45,51.62,75.33,1857.5,2025-04-07,12:29:11,20.07,1,3715,1114.5,743.0,12615,2025-04-07 12:29:11
26.47,51.63,75.33,1850.5,2025-04-07,12:29:23,20.05,1,3701,1110.3,740.2,12616,2025-04-07 12:29:23
26.46,51.62,75.33,1859.5,2025-04-07,12:29:35,20.04,1,3719,1115.7,743.8,12617,2025-04-07 12:29:35
26.45,51.63,75.34,1864.0,2025-04-07,12:29:46,20.02,1,3728,1118.4,745.6,12618,2025-04-07 12:29:46
26.45,51.61,75.34,1858.5,2025-04-07,12:29:58,20.01,1,3717,1115.1,743.4,12619,2025-04-07 12:29:58
26.48,51.63,75.34,1857.5,2025-04-07,12:30:10,19.99,1,3715,1114.5,743.0,12620,2025-04-07 12:30:10
26.46,51.62,75.35,1858.0,2025-04-07,12:30:21,19.98,1,3716,1114.8,743.2,12621,2025-04-07 12:30:21
26.46,51.6,75.35,1858.5,2025-04-07,12:30:33,19.96,1,3717,1115.1,743.4,12622,2025-04-07 12:30:33
26.47,51.63,75.35,1857.5,2025-04-07,12:30:45,19.94,1,3715,1114.5,743.0,12623,2025-04-07 12:30:45
26.45,51.63,75.36,1859.5,2025-04-07,12:30:57,19.93,1,3719,1115.7,743.8,12624,2025-04-07 12:30:57
26.48,51.62,75.36,1854.5,2025-04-07,12:31:08,19.91,1,3709,1112.7,741.8,12625,2025-04-07 12:31:08
26.47,51.62,75.36,1864.5,2025-04-07,12:31:20,19.89,1,3729,1118.7,745.8,12626,2025-04-07 12:31:20
26.46,51.67,75.37,1862.5,2025-04-07,12:31:32,19.88,1,3725,1117.5,745.0,12627,2025-04-07 12:31:32
26.46,51.61,75.37,1858.5,2025-04-07,12:31:43,19.86,1,3717,1115.1,743.4,12628,2025-04-07 12:31:43
26.44,51.64,75.37,1856.0,2025-04-07,12:31:55,19.85,1,3712,1113.6,742.4,12629,2025-04-07 12:31:55
26.45,51.64,75.38,1857.5,2025-04-07,12:32:07,19.83,1,3715,1114.5,743.0,12630,2025-04-07 12:32:07
26.46,51.66,75.38,1861.5,2025-04-07,12:32:18,19.82,1,3723,1116.9,744.6,12631,2025-04-07 12:32:18
26.46,51.64,75.38,1856.5,2025-04-07,12:32:30,19.8,1,3713,1113.9,742.6,12632,2025-04-07 12:32:30
26.43,51.68,75.39,1855.5,2025-04-07,12:32:42,19.78,1,3711,1113.3,742.2,12633,2025-04-07 12:32:42
26.42,51.68,75.39,1855.5,2025-04-07,12:32:53,19.77,1,3711,1113.3,742.2,12634,2025-04-07 12:32:53
26.43,51.66,75.39,1858.5,2025-04-07,12:33:05,19.75,1,3717,1115.1,743.4,12635,2025-04-07 12:33:05
26.42,51.67,75.4,1824.0,2025-04-07,12:33:17,19.73,1,3648,1094.4,729.6,12636,2025-04-07 12:33:17
26.42,51.67,75.4,1857.0,2025-04-07,12:33:29,19.72,1,3714,1114.2,742.8,12637,2025-04-07 12:33:29
26.41,51.65,75.4,1857.0,2025-04-07,12:33:41,19.7,1,3714,1114.2,742.8,12638,2025-04-07 12:33:41
26.42,51.66,75.41,1859.5,2025-04-07,12:33:54,19.68,1,3719,1115.7,743.8,12639,2025-04-07 12:33:54
26.44,51.66,75.41,1859.5,2025-04-07,12:34:06,19.67,1,3719,1115.7,743.8,12640,2025-04-07 12:34:06
26.43,51.65,75.41,1856.0,2025-04-07,12:34:17,19.65,1,3712,1113.6,742.4,12641,2025-04-07 12:34:17
26.44,51.64,75.42,1856.5,2025-04-07,12:34:29,19.64,1,3713,1113.9,742.6,12642,2025-04-07 12:34:29
26.42,51.65,75.42,1856.5,2025-04-07,12:34:41,19.62,1,3713,1113.9,742.6,12643,2025-04-07 12:34:41
26.41,51.65,75.42,1857.0,2025-04-07,12:34:52,19.6,1,3714,1114.2,742.8,12644,2025-04-07 12:34:52
26.41,51.65,75.42,1857.5,2025-04-07,12:35:04,19.59,1,3715,1114.5,743.0,12645,2025-04-07 12:35:04
26.41,51.65,75.43,1858.5,2025-04-07,12:35:16,19.57,1,3717,1115.1,743.4,12646,2025-04-07 12:35:16
26.42,51.67,75.43,1861.5,2025-04-07,12:35:27,19.56,1,3723,1116.9,744.6,12647,2025-04-07 12:35:27
26.42,51.69,75.43,1857.5,2025-04-07,12:35:39,19.54,1,3715,1114.5,743.0,12648,2025-04-07 12:35:39
26.42,51.66,75.44,1859.5,2025-04-07,12:35:51,19.52,1,3719,1115.7,743.8,12649,2025-04-07 12:35:51
26.41,51.67,75.44,1859.0,2025-04-07,12:36:03,19.51,1,3718,1115.4,743.6,12650,2025-04-07 12:36:03
26.43,51.67,75.44,1855.0,2025-04-07,12:36:14,19.49,1,3710,1113.0,742.0,12651,2025-04-07 12:36:14
26.41,51.64,75.45,1854.5,2025-04-07,12:36:26,19.48,1,3709,1112.7,741.8,12652,2025-04-07 12:36:26
26.42,51.6,75.45,1856.0,2025-04-07,12:36:38,19.46,1,3712,1113.6,742.4,12653,2025-04-07 12:36:38
26.42,51.59,75.45,1853.5,2025-04-07,12:36:50,19.44,1,3707,1112.1,741.4,12654,2025-04-07 12:36:50
26.42,51.58,75.46,1854.0,2025-04-07,12:37:01,19.43,1,3708,1112.4,741.6,12655,2025-04-07 12:37:01
26.42,51.59,75.46,1855.0,2025-04-07,12:37:13,19.41,1,3710,1113.0,742.0,12656,2025-04-07 12:37:13
26.4,51.58,75.46,1855.5,2025-04-07,12:37:25,19.4,1,3711,1113.3,742.2,12657,2025-04-07 12:37:25
26.4,51.56,75.47,1855.0,2025-04-07,12:37:37,19.38,1,3710,1113.0,742.0,12658,2025-04-07 12:37:37
26.4,51.56,75.47,1859.5,2025-04-07,12:37:49,19.36,1,3719,1115.7,743.8,12659,2025-04-07 12:37:49
26.4,51.56,75.47,1861.0,2025-04-07,12:38:00,19.35,1,3722,1116.6,744.4,12660,2025-04-07 12:38:00
26.4,51.58,75.48,1854.5,2025-04-07,12:38:12,19.33,1,3709,1112.7,741.8,12661,2025-04-07 12:38:12
26.4,51.57,75.48,1857.5,2025-04-07,12:38:24,19.31,1,3715,1114.5,743.0,12662,2025-04-07 12:38:24
26.39,51.55,75.48,1861.0,2025-04-07,12:38:36,19.3,1,3722,1116.6,744.4,12663,2025-04-07 12:38:36
26.41,51.58,75.49,1860.5,2025-04-07,12:38:48,19.28,1,3721,1116.3,744.2,12664,2025-04-07 12:38:48
26.39,51.59,75.49,1856.0,2025-04-07,12:38:59,19.27,1,3712,1113.6,742.4,12665,2025-04-07 12:38:59
26.39,51.59,75.49,1866.5,2025-04-07,12:39:11,19.25,1,3733,1119.9,746.6,12666,2025-04-07 12:39:11
26.39,51.6,75.5,1858.0,2025-04-07,12:39:23,19.23,1,3716,1114.8,743.2,12667,2025-04-07 12:39:23
26.42,51.6,75.5,1859.5,2025-04-07,12:39:35,19.22,1,3719,1115.7,743.8,12668,2025-04-07 12:39:35
26.4,51.58,75.5,1855.5,2025-04-07,12:39:46,19.2,1,3711,1113.3,742.2,12669,2025-04-07 12:39:46
26.4,51.57,75.51,1856.5,2025-04-07,12:39:58,19.19,1,3713,1113.9,742.6,12670,2025-04-07 12:39:58
26.4,51.56,75.51,1857.0,2025-04-07,12:40:10,19.17,1,3714,1114.2,742.8,12671,2025-04-07 12:40:10
26.39,51.54,75.51,1860.5,2025-04-07,12:40:21,19.15,1,3721,1116.3,744.2,12672,2025-04-07 12:40:21
26.41,51.55,75.52,1856.0,2025-04-07,12:40:33,19.14,1,3712,1113.6,742.4,12673,2025-04-07 12:40:33
26.39,51.56,75.52,1861.0,2025-04-07,12:40:45,19.12,1,3722,1116.6,744.4,12674,2025-04-07 12:40:45
26.37,51.55,75.52,1859.0,2025-04-07,12:40:57,19.11,1,3718,1115.4,743.6,12675,2025-04-07 12:40:57
26.38,51.5,75.53,1856.5,2025-04-07,12:41:08,19.09,1,3713,1113.9,742.6,12676,2025-04-07 12:41:08
26.4,51.5,75.53,1857.5,2025-04-07,12:41:20,19.07,1,3715,1114.5,743.0,12677,2025-04-07 12:41:20
26.4,51.51,75.53,1888.0,2025-04-07,12:41:32,19.06,1,3776,1132.8,755.2,12678,2025-04-07 12:41:32
26.38,51.55,75.54,1856.0,2025-04-07,12:41:43,19.04,1,3712,1113.6,742.4,12679,2025-04-07 12:41:43
26.39,51.53,75.54,1838.0,2025-04-07,12:41:55,19.03,1,3676,1102.8,735.2,12680,2025-04-07 12:41:55
26.39,51.51,75.54,1857.0,2025-04-07,12:42:07,19.01,1,3714,1114.2,742.8,12681,2025-04-07 12:42:07
26.38,51.54,75.55,1859.5,2025-04-07,12:42:19,18.99,1,3719,1115.7,743.8,12682,2025-04-07 12:42:19
26.37,51.52,75.55,1861.0,2025-04-07,12:42:31,18.98,1,3722,1116.6,744.4,12683,2025-04-07 12:42:31
26.35,51.54,75.55,1874.5,2025-04-07,12:42:42,18.96,1,3749,1124.7,749.8,12684,2025-04-07 12:42:42
26.37,51.52,75.56,1856.5,2025-04-07,12:42:54,18.94,1,3713,1113.9,742.6,12685,2025-04-07 12:42:54
26.38,51.54,75.56,1858.5,2025-04-07,12:43:06,18.93,1,3717,1115.1,743.4,12686,2025-04-07 12:43:06
26.38,51.56,75.56,1859.0,2025-04-07,12:43:18,18.91,1,3718,1115.4,743.6,12687,2025-04-07 12:43:18
26.36,51.54,75.57,1858.5,2025-04-07,12:43:44,18.88,1,3717,1115.1,743.4,12688,2025-04-07 12:43:44
26.4,51.56,75.57,1857.0,2025-04-07,12:43:56,18.86,1,3714,1114.2,742.8,12689,2025-04-07 12:43:56
26.39,51.55,75.58,1859.5,2025-04-07,12:44:08,18.84,1,3719,1115.7,743.8,12690,2025-04-07 12:44:08
26.38,51.51,75.58,1856.5,2025-04-07,12:44:20,18.83,1,3713,1113.9,742.6,12691,2025-04-07 12:44:20
26.4,51.5,75.58,1855.5,2025-04-07,12:44:32,18.81,1,3711,1113.3,742.2,12692,2025-04-07 12:44:32
26.39,51.47,75.59,1861.0,2025-04-07,12:44:44,18.79,1,3722,1116.6,744.4,12693,2025-04-07 12:44:44
26.4,51.52,75.59,1862.0,2025-04-07,12:44:56,18.78,1,3724,1117.2,744.8,12694,2025-04-07 12:44:56
26.4,51.49,75.59,1857.0,2025-04-07,12:45:08,18.76,1,3714,1114.2,742.8,12695,2025-04-07 12:45:08
26.38,51.53,75.6,1877.0,2025-04-07,12:45:20,18.75,1,3754,1126.2,750.8,12696,2025-04-07 12:45:20
26.39,51.52,75.6,1858.5,2025-04-07,12:45:31,18.73,1,3717,1115.1,743.4,12697,2025-04-07 12:45:31
26.4,51.5,75.6,1856.0,2025-04-07,12:45:43,18.71,1,3712,1113.6,742.4,12698,2025-04-07 12:45:43
26.39,51.48,75.61,1859.0,2025-04-07,12:45:55,18.7,1,3718,1115.4,743.6,12699,2025-04-07 12:45:55
26.4,51.49,75.61,1857.0,2025-04-07,12:46:07,18.68,1,3714,1114.2,742.8,12700,2025-04-07 12:46:07
26.4,51.47,75.61,1859.0,2025-04-07,12:46:18,18.67,1,3718,1115.4,743.6,12701,2025-04-07 12:46:18
26.4,51.49,75.62,1857.0,2025-04-07,12:46:30,18.65,1,3714,1114.2,742.8,12702,2025-04-07 12:46:30
26.39,51.51,75.62,1855.5,2025-04-07,12:46:42,18.63,1,3711,1113.3,742.2,12703,2025-04-07 12:46:42
26.39,51.53,75.62,1869.5,2025-04-07,12:46:54,18.62,1,3739,1121.7,747.8,12704,2025-04-07 12:46:54
26.4,51.52,75.62,1859.5,2025-04-07,12:47:05,18.6,1,3719,1115.7,743.8,12705,2025-04-07 12:47:05
26.39,51.54,75.63,1863.5,2025-04-07,12:47:17,18.59,1,3727,1118.1,745.4,12706,2025-04-07 12:47:17
26.38,51.53,75.63,1859.0,2025-04-07,12:47:29,18.57,1,3718,1115.4,743.6,12707,2025-04-07 12:47:29
26.38,51.52,75.64,1857.0,2025-04-07,12:47:41,18.55,1,3714,1114.2,742.8,12708,2025-04-07 12:47:41
26.39,51.55,75.64,1857.0,2025-04-07,12:47:52,18.54,1,3714,1114.2,742.8,12709,2025-04-07 12:47:52
26.4,51.52,75.64,1857.0,2025-04-07,12:48:04,18.52,1,3714,1114.2,742.8,12710,2025-04-07 12:48:04
26.4,51.54,75.64,1872.5,2025-04-07,12:48:16,18.5,1,3745,1123.5,749.0,12711,2025-04-07 12:48:16
26.38,51.51,75.65,1857.5,2025-04-07,12:48:28,18.49,1,3715,1114.5,743.0,12712,2025-04-07 12:48:28
26.35,51.57,75.65,1856.0,2025-04-07,12:48:39,18.47,1,3712,1113.6,742.4,12713,2025-04-07 12:48:39
26.37,51.59,75.65,1859.5,2025-04-07,12:48:51,18.46,1,3719,1115.7,743.8,12714,2025-04-07 12:48:51
26.38,51.62,75.66,1856.5,2025-04-07,12:49:03,18.44,1,3713,1113.9,742.6,12715,2025-04-07 12:49:03
26.36,51.59,75.66,1861.0,2025-04-07,12:49:14,18.43,1,3722,1116.6,744.4,12716,2025-04-07 12:49:14
26.37,51.61,75.66,1856.0,2025-04-07,12:49:26,18.41,1,3712,1113.6,742.4,12717,2025-04-07 12:49:26
26.37,51.6,75.67,1858.5,2025-04-07,12:49:38,18.39,1,3717,1115.1,743.4,12718,2025-04-07 12:49:38
26.39,51.62,75.67,1859.0,2025-04-07,12:49:49,18.38,1,3718,1115.4,743.6,12719,2025-04-07 12:49:49
26.38,51.6,75.67,1864.5,2025-04-07,12:50:01,18.36,1,3729,1118.7,745.8,12720,2025-04-07 12:50:01
26.36,51.59,75.68,1861.5,2025-04-07,12:50:13,18.34,1,3723,1116.9,744.6,12721,2025-04-07 12:50:13
26.38,51.59,75.68,1857.0,2025-04-07,12:50:25,18.33,1,3714,1114.2,742.8,12722,2025-04-07 12:50:25
26.36,51.59,75.68,1857.0,2025-04-07,12:50:37,18.31,1,3714,1114.2,742.8,12723,2025-04-07 12:50:37
26.35,51.58,75.69,1858.0,2025-04-07,12:50:48,18.3,1,3716,1114.8,743.2,12724,2025-04-07 12:50:48
26.37,51.6,75.69,1861.5,2025-04-07,12:51:00,18.28,1,3723,1116.9,744.6,12725,2025-04-07 12:51:00
26.36,51.58,75.69,1857.0,2025-04-07,12:51:12,18.26,1,3714,1114.2,742.8,12726,2025-04-07 12:51:12
26.37,51.57,75.7,1849.0,2025-04-07,12:51:24,18.25,1,3698,1109.4,739.6,12727,2025-04-07 12:51:24
26.36,51.57,75.7,1867.5,2025-04-07,12:51:36,18.23,1,3735,1120.5,747.0,12728,2025-04-07 12:51:36
26.37,51.56,75.7,1859.0,2025-04-07,12:51:47,18.22,1,3718,1115.4,743.6,12729,2025-04-07 12:51:47
26.38,51.53,75.71,1861.0,2025-04-07,12:51:59,18.2,1,3722,1116.6,744.4,12730,2025-04-07 12:51:59
26.38,51.54,75.71,1855.5,2025-04-07,12:52:11,18.18,1,3711,1113.3,742.2,12731,2025-04-07 12:52:11
26.4,51.55,75.71,1857.0,2025-04-07,12:52:23,18.17,1,3714,1114.2,742.8,12732,2025-04-07 12:52:23
26.4,51.52,75.72,1858.5,2025-04-07,12:52:35,18.15,1,3717,1115.1,743.4,12733,2025-04-07 12:52:35
26.41,51.49,75.72,1857.5,2025-04-07,12:52:46,18.13,1,3715,1114.5,743.0,12734,2025-04-07 12:52:46
26.41,51.48,75.72,1877.5,2025-04-07,12:52:58,18.12,1,3755,1126.5,751.0,12735,2025-04-07 12:52:58
26.4,51.5,75.73,1859.5,2025-04-07,12:53:10,18.1,1,3719,1115.7,743.8,12736,2025-04-07 12:53:10
26.38,51.48,75.73,1857.5,2025-04-07,12:53:22,18.09,1,3715,1114.5,743.0,12737,2025-04-07 12:53:22
26.38,51.51,75.73,1850.5,2025-04-07,12:53:34,18.07,1,3701,1110.3,740.2,12738,2025-04-07 12:53:34
26.4,51.51,75.74,1856.0,2025-04-07,12:53:47,18.05,1,3712,1113.6,742.4,12739,2025-04-07 12:53:47
26.39,51.5,75.74,1865.0,2025-04-07,12:53:59,18.04,1,3730,1119.0,746.0,12740,2025-04-07 12:53:59
26.39,51.51,75.74,1861.5,2025-04-07,12:54:11,18.02,1,3723,1116.9,744.6,12741,2025-04-07 12:54:11
26.4,51.49,75.75,1857.0,2025-04-07,12:54:23,18.0,1,3714,1114.2,742.8,12742,2025-04-07 12:54:23
26.4,51.47,75.75,1859.5,2025-04-07,12:54:34,17.99,1,3719,1115.7,743.8,12743,2025-04-07 12:54:34
26.4,51.45,75.75,1862.5,2025-04-07,12:54:46,17.97,1,3725,1117.5,745.0,12744,2025-04-07 12:54:46
26.39,51.44,75.76,1860.5,2025-04-07,12:54:58,17.95,1,3721,1116.3,744.2,12745,2025-04-07 12:54:58
26.4,51.44,75.76,1856.0,2025-04-07,12:55:10,17.94,1,3712,1113.6,742.4,12746,2025-04-07 12:55:10
26.39,51.41,75.76,1861.5,2025-04-07,12:55:21,17.92,1,3723,1116.9,744.6,12747,2025-04-07 12:55:21
26.4,51.42,75.77,1861.5,2025-04-07,12:55:33,17.91,1,3723,1116.9,744.6,12748,2025-04-07 12:55:33
26.38,51.42,75.77,1863.0,2025-04-07,12:55:45,17.89,1,3726,1117.8,745.2,12749,2025-04-07 12:55:45
26.39,51.4,75.77,1857.0,2025-04-07,12:55:56,17.87,1,3714,1114.2,742.8,12750,2025-04-07 12:55:56
26.39,51.39,75.78,1862.5,2025-04-07,12:56:08,17.86,1,3725,1117.5,745.0,12751,2025-04-07 12:56:08
26.38,51.43,75.78,1859.0,2025-04-07,12:56:20,17.84,1,3718,1115.4,743.6,12752,2025-04-07 12:56:20
26.37,51.43,75.78,1857.5,2025-04-07,12:56:32,17.83,1,3715,1114.5,743.0,12753,2025-04-07 12:56:32
26.39,51.42,75.79,1856.5,2025-04-07,12:56:43,17.81,1,3713,1113.9,742.6,12754,2025-04-07 12:56:43
26.39,51.42,75.79,1857.0,2025-04-07,12:56:55,17.79,1,3714,1114.2,742.8,12755,2025-04-07 12:56:55
26.4,51.46,75.79,1859.0,2025-04-07,12:57:07,17.78,1,3718,1115.4,743.6,12756,2025-04-07 12:57:07
26.39,51.45,75.8,1861.0,2025-04-07,12:57:19,17.76,1,3722,1116.6,744.4,12757,2025-04-07 12:57:19
26.38,51.43,75.8,1858.5,2025-04-07,12:57:30,17.75,1,3717,1115.1,743.4,12758,2025-04-07 12:57:30
26.4,51.48,75.8,1858.0,2025-04-07,12:57:42,17.73,1,3716,1114.8,743.2,12759,2025-04-07 12:57:42
26.41,51.42,75.81,1867.0,2025-04-07,12:57:54,17.71,1,3734,1120.2,746.8,12760,2025-04-07 12:57:54
26.4,51.38,75.81,1857.0,2025-04-07,12:58:06,17.7,1,3714,1114.2,742.8,12761,2025-04-07 12:58:06
26.41,51.39,75.81,1858.5,2025-04-07,12:58:17,17.68,1,3717,1115.1,743.4,12762,2025-04-07 12:58:17
26.41,51.42,75.82,1856.0,2025-04-07,12:58:29,17.67,1,3712,1113.6,742.4,12763,2025-04-07 12:58:29
26.39,51.42,75.82,1857.5,2025-04-07,12:58:41,17.65,1,3715,1114.5,743.0,12764,2025-04-07 12:58:41
26.41,51.39,75.82,1861.0,2025-04-07,12:58:52,17.63,1,3722,1116.6,744.4,12765,2025-04-07 12:58:52
26.41,51.41,75.82,1858.5,2025-04-07,12:59:04,17.62,1,3717,1115.1,743.4,12766,2025-04-07 12:59:04
26.42,51.39,75.83,1862.5,2025-04-07,12:59:16,17.6,1,3725,1117.5,745.0,12767,2025-04-07 12:59:16
26.42,51.39,75.83,1850.0,2025-04-07,12:59:28,17.58,1,3700,1110.0,740.0,12768,2025-04-07 12:59:28
