temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria
25.0,72.03,54.83,0.85,2025-02-01,00:52:00,56.66,3
20.09,86.94,54.89,1.0,2025-02-01,00:56:00,55.83,3
20.54,85.49,54.96,1.06,2025-02-01,01:00:00,57.41,3
20.59,76.02,55.03,0.72,2025-02-01,01:04:00,57.05,3
26.13,74.25,55.09,0.83,2025-02-01,01:08:00,56.38,3
23.35,60.22,55.16,0.45,2025-02-01,01:12:00,56.39,3
23.36,69.94,55.23,0.89,2025-02-01,01:16:00,56.4,3
24.0,79.36,55.29,0.46,2025-02-01,01:20:00,55.83,3
19.47,78.24,55.36,0.76,2025-02-01,01:24:00,56.72,3
17.32,83.03,55.43,0.58,2025-02-01,01:28:00,56.62,3
21.09,73.74,55.49,1.43,2025-02-01,01:32:00,56.02,3
22.84,70.32,55.56,0.72,2025-02-01,01:36:00,56.36,3
20.48,66.8,55.63,1.52,2025-02-01,01:40:00,56.49,3
17.96,81.25,55.69,0.68,2025-02-01,01:44:00,56.04,3
18.71,84.26,55.76,1.67,2025-02-01,01:48:00,55.36,3
17.99,84.25,55.83,0.92,2025-02-01,01:52:00,56.17,3
18.95,77.42,55.89,0.3,2025-02-01,01:56:00,55.81,3
17.68,76.33,55.96,0.58,2025-02-01,02:00:00,55.18,3
20.12,77.95,56.03,0.49,2025-02-01,02:04:00,56.2,3
18.56,75.52,56.09,0.37,2025-02-01,02:08:00,55.75,3
20.74,75.05,56.16,0.47,2025-02-01,02:12:00,55.47,3
17.35,84.62,56.23,0.53,2025-02-01,02:16:00,56.57,3
19.64,76.18,56.29,0.31,2025-02-01,02:20:00,55.22,3
18.88,88.11,56.36,0.64,2025-02-01,02:24:00,54.97,3
19.57,75.41,56.43,0.9,2025-02-01,02:28:00,55.47,3
19.68,77.45,56.49,2.19,2025-02-01,02:32:00,55.27,3
19.72,84.66,56.56,1.36,2025-02-01,02:36:00,55.02,3
19.93,83.56,56.63,0.63,2025-02-01,02:40:00,55.96,3
19.18,83.82,56.7,0.71,2025-02-01,02:44:00,54.64,3
18.52,79.03,56.76,0.95,2025-02-01,02:48:00,55.31,3
16.42,88.3,56.83,0.65,2025-02-01,02:52:00,55.15,3
19.28,85.04,56.9,0.73,2025-02-01,02:56:00,55.05,3
16.02,88.18,56.96,0.48,2025-02-01,03:00:00,55.59,3
16.66,84.85,57.03,0.7,2025-02-01,03:04:00,55.99,3
15.35,89.86,57.1,0.75,2025-02-01,03:08:00,54.91,3
15.14,86.9,57.16,0.38,2025-02-01,03:12:00,55.31,3
16.11,87.85,57.23,0.93,2025-02-01,03:16:00,54.84,3
16.11,86.2,57.3,0.96,2025-02-01,03:20:00,54.81,3
14.79,80.26,57.36,0.98,2025-02-01,03:24:00,54.95,3
16.3,82.63,57.43,0.48,2025-02-01,03:28:00,54.76,3
16.41,95.79,57.5,1.53,2025-02-01,03:32:00,54.17,3
14.84,78.05,57.56,0.59,2025-02-01,03:36:00,55.24,3
20.35,87.23,57.63,0.4,2025-02-01,03:40:00,54.75,3
16.28,88.71,57.7,1.47,2025-02-01,03:44:00,54.46,3
15.7,86.63,57.76,0.43,2025-02-01,03:48:00,54.12,3
13.95,80.67,57.83,0.83,2025-02-01,03:52:00,54.53,3
15.43,86.85,57.9,0.52,2025-02-01,03:56:00,54.22,3
15.48,83.05,57.96,0.34,2025-02-01,04:00:00,54.38,3
14.84,93.68,58.03,0.43,2025-02-01,04:04:00,54.15,3
17.54,80.36,58.1,1.38,2025-02-01,04:08:00,53.78,3
11.15,91.89,58.16,0.72,2025-02-01,04:12:00,54.95,3
13.65,90.76,58.23,0.55,2025-02-01,04:16:00,53.63,3
15.69,83.24,58.3,0.62,2025-02-01,04:20:00,53.66,3
12.33,96.3,58.36,0.41,2025-02-01,04:24:00,54.34,3
10.89,92.19,58.43,0.47,2025-02-01,04:28:00,54.11,3
12.81,81.39,58.5,1.08,2025-02-01,04:32:00,54.24,3
15.79,87.06,58.56,0.79,2025-02-01,04:36:00,54.11,3
11.83,96.3,58.63,0.7,2025-02-01,04:40:00,53.43,3
12.73,98.1,58.7,0.64,2025-02-01,04:44:00,54.1,3
14.15,91.54,58.76,0.33,2025-02-01,04:48:00,53.39,3
12.02,97.73,58.83,0.67,2025-02-01,04:52:00,54.19,3
12.17,94.19,58.9,1.08,2025-02-01,04:56:00,53.12,3
11.62,87.77,58.96,0.52,2025-02-01,05:00:00,53.17,3
11.67,88.59,59.03,0.68,2025-02-01,05:04:00,53.14,3
10.36,82.97,59.1,0.27,2025-02-01,05:08:00,53.63,3
12.05,90.83,59.16,1.31,2025-02-01,05:12:00,53.4,3
14.58,91.39,59.23,1.55,2025-02-01,05:16:00,53.43,3
15.51,78.85,59.3,1.54,2025-02-01,05:20:00,53.27,3
14.73,94.38,59.36,0.34,2025-02-01,05:24:00,53.25,3
12.4,90.89,59.43,1.13,2025-02-01,05:28:00,52.99,3
15.33,82.52,59.5,1.17,2025-02-01,05:32:00,52.43,3
16.52,77.31,59.56,0.7,2025-02-01,05:36:00,52.44,3
12.17,100.0,59.63,0.59,2025-02-01,05:40:00,52.69,3
9.73,100.0,59.7,1.13,2025-02-01,05:44:00,52.88,3
14.24,86.63,59.76,0.75,2025-02-01,05:48:00,53.72,3
9.11,100.0,59.83,0.47,2025-02-01,05:52:00,52.43,3
9.66,94.47,59.9,1.0,2025-02-01,05:56:00,52.35,3
7.17,96.22,59.96,1.29,2025-02-01,06:00:00,51.94,3
12.71,87.67,60.03,1.09,2025-02-01,06:04:00,53.05,3
6.54,99.03,60.1,1.12,2025-02-01,06:08:00,52.65,3
13.08,88.39,60.16,0.41,2025-02-01,06:12:00,52.06,3
14.63,88.36,60.23,0.55,2025-02-01,06:16:00,52.64,3
14.39,96.45,60.3,0.81,2025-02-01,06:20:00,52.32,3
8.33,100.0,60.36,1.46,2025-02-01,06:24:00,53.21,3
7.07,93.39,60.43,0.48,2025-02-01,06:28:00,52.18,3
9.44,98.13,60.5,1.42,2025-02-01,06:32:00,53.31,3
12.42,92.41,60.56,0.31,2025-02-01,06:36:00,52.5,3
13.01,93.14,60.63,1.32,2025-02-01,06:40:00,52.17,3
11.87,89.94,60.7,1.26,2025-02-01,06:44:00,52.19,3
11.55,95.4,60.76,1.9,2025-02-01,06:48:00,52.42,3
15.16,80.36,60.83,1.17,2025-02-01,06:52:00,52.09,3
9.43,100.0,60.9,0.85,2025-02-01,06:56:00,51.71,3
8.78,98.28,60.96,0.6,2025-02-01,07:00:00,52.44,3
7.92,100.0,61.03,0.56,2025-02-01,07:04:00,52.58,3
11.12,87.73,61.1,0.69,2025-02-01,07:08:00,52.55,3
9.86,91.74,61.16,0.58,2025-02-01,07:12:00,51.9,3
11.83,84.91,61.23,1.01,2025-02-01,07:16:00,52.48,3
9.25,100.0,61.3,1.15,2025-02-01,07:20:00,52.05,3
11.38,87.38,61.36,0.47,2025-02-01,07:24:00,51.69,3
9.33,95.06,61.43,1.19,2025-02-01,07:28:00,51.51,3
9.75,94.65,61.5,0.88,2025-02-01,07:32:00,52.2,3
9.92,97.49,61.56,0.62,2025-02-01,07:36:00,50.85,3
6.64,93.58,61.63,1.31,2025-02-01,07:40:00,52.34,3
9.74,99.68,61.7,0.5,2025-02-01,07:44:00,51.66,3
11.14,99.52,61.76,0.39,2025-02-01,07:48:00,51.25,3
8.03,94.65,61.83,0.49,2025-02-01,07:52:00,51.15,3
13.82,89.08,61.9,0.55,2025-02-01,07:56:00,51.23,3
10.01,98.12,61.96,1.28,2025-02-01,08:00:00,51.76,3
8.75,98.16,62.03,1.25,2025-02-01,08:04:00,51.51,3
8.69,91.96,62.1,0.74,2025-02-01,08:08:00,51.08,3
12.75,94.37,62.16,0.31,2025-02-01,08:12:00,50.99,3
8.37,100.0,62.23,0.51,2025-02-01,08:16:00,51.37,3
10.63,100.0,62.3,1.8,2025-02-01,08:20:00,52.54,3
11.82,95.15,62.36,1.12,2025-02-01,08:24:00,52.49,3
11.18,97.06,62.43,0.3,2025-02-01,08:28:00,51.6,3
8.97,94.6,62.5,0.27,2025-02-01,08:32:00,50.64,3
11.8,87.71,62.56,1.09,2025-02-01,08:36:00,51.35,3
10.46,93.96,62.63,1.44,2025-02-01,08:40:00,50.55,3
6.74,100.0,62.7,0.44,2025-02-01,08:44:00,50.76,3
12.67,88.35,62.76,0.51,2025-02-01,08:48:00,51.51,3
9.03,98.63,62.83,1.23,2025-02-01,08:52:00,50.66,3
9.95,96.97,62.9,0.63,2025-02-01,08:56:00,50.59,3
10.96,91.69,62.96,0.67,2025-02-01,09:00:00,50.43,3
9.32,100.0,63.03,0.65,2025-02-01,09:04:00,50.23,3
11.95,100.0,63.1,0.78,2025-02-01,09:08:00,50.46,3
8.28,100.0,63.16,0.87,2025-02-01,09:12:00,50.91,3
9.4,91.91,63.23,5.0,2025-02-01,09:16:00,50.83,3
13.05,92.45,63.3,0.6,2025-02-01,09:20:00,50.59,3
10.71,94.37,63.37,0.67,2025-02-01,09:24:00,50.99,3
8.61,93.65,63.43,0.42,2025-02-01,09:28:00,49.49,3
10.95,90.24,63.5,0.78,2025-02-01,09:32:00,50.33,3
11.67,93.33,63.57,1.28,2025-02-01,09:36:00,49.9,3
7.76,96.02,63.63,0.51,2025-02-01,09:40:00,51.2,3
14.32,83.62,63.7,0.47,2025-02-01,09:44:00,50.03,3
14.67,88.61,63.77,1.22,2025-02-01,09:48:00,50.48,3
11.41,87.35,63.83,0.87,2025-02-01,09:52:00,50.56,3
10.85,91.39,63.9,0.48,2025-02-01,09:56:00,49.83,3
11.39,94.73,63.97,0.8,2025-02-01,10:00:00,50.43,3
13.21,89.5,64.03,0.46,2025-02-01,10:04:00,50.44,3
12.42,90.08,64.1,0.62,2025-02-01,10:08:00,50.26,3
12.09,100.0,64.17,0.65,2025-02-01,10:12:00,49.56,3
14.47,95.3,64.23,1.21,2025-02-01,10:16:00,49.06,3
14.07,89.31,64.3,0.99,2025-02-01,10:20:00,50.79,3
9.99,89.94,64.37,1.25,2025-02-01,10:24:00,49.53,3
13.79,93.37,64.43,0.62,2025-02-01,10:28:00,50.13,3
14.42,100.0,64.5,0.94,2025-02-01,10:32:00,49.35,3
12.79,97.65,64.57,0.34,2025-02-01,10:36:00,50.58,3
13.54,83.19,64.63,0.47,2025-02-01,10:40:00,49.24,3
11.84,91.25,64.7,0.4,2025-02-01,10:44:00,49.49,3
10.16,91.1,64.77,1.11,2025-02-01,10:48:00,50.55,3
16.46,80.68,64.83,1.71,2025-02-01,10:52:00,48.54,3
10.13,100.0,64.9,0.67,2025-02-01,10:56:00,49.9,3
16.29,91.13,64.97,0.98,2025-02-01,11:00:00,49.23,3
12.92,99.49,65.03,0.97,2025-02-01,11:04:00,49.55,3
15.67,89.88,65.1,1.62,2025-02-01,11:08:00,48.98,3
13.35,89.74,65.17,0.62,2025-02-01,11:12:00,49.92,3
15.31,87.97,65.23,0.77,2025-02-01,11:16:00,48.65,3
14.47,83.77,65.3,0.48,2025-02-01,11:20:00,49.02,3
12.37,98.3,65.37,0.42,2025-02-01,11:24:00,49.42,3
14.11,85.13,65.43,1.05,2025-02-01,11:28:00,48.5,3
13.7,87.41,65.5,0.53,2025-02-01,11:32:00,48.92,3
15.41,85.37,65.57,0.54,2025-02-01,11:36:00,48.3,3
14.55,72.82,65.63,0.93,2025-02-01,11:40:00,48.56,3
14.98,91.87,65.7,0.65,2025-02-01,11:44:00,50.03,3
12.5,86.51,65.77,1.06,2025-02-01,11:48:00,49.34,3
12.14,95.23,65.83,1.07,2025-02-01,11:52:00,48.95,3
14.99,85.27,65.9,0.81,2025-02-01,11:56:00,48.76,3
15.36,84.67,65.97,0.77,2025-02-01,12:00:00,47.74,3
13.05,84.87,66.03,1.7,2025-02-01,12:04:00,48.38,3
16.45,92.27,66.1,0.7,2025-02-01,12:08:00,48.89,3
16.69,93.02,66.17,1.1,2025-02-01,12:12:00,48.16,3
15.93,91.11,66.23,0.9,2025-02-01,12:16:00,48.51,3
15.81,87.62,66.3,0.76,2025-02-01,12:20:00,47.78,3
13.4,90.58,66.37,1.1,2025-02-01,12:24:00,47.69,3
13.52,95.15,66.43,0.49,2025-02-01,12:28:00,49.33,3
17.04,83.81,66.5,0.72,2025-02-01,12:32:00,49.2,3
14.76,94.45,66.57,0.75,2025-02-01,12:36:00,48.05,3
15.06,82.59,66.63,0.51,2025-02-01,12:40:00,47.65,3
17.3,88.96,66.7,0.54,2025-02-01,12:44:00,47.52,3
20.99,84.95,66.77,0.46,2025-02-01,12:48:00,48.15,3
16.28,80.09,66.83,0.31,2025-02-01,12:52:00,48.87,3
21.34,73.79,66.9,0.47,2025-02-01,12:56:00,47.5,3
17.26,83.89,66.97,0.81,2025-02-01,13:00:00,47.9,3
18.71,84.05,67.03,0.56,2025-02-01,13:04:00,47.83,3
19.67,77.41,67.1,0.72,2025-02-01,13:08:00,48.54,3
19.99,80.48,67.17,0.78,2025-02-01,13:12:00,47.8,3
18.77,71.51,67.23,0.67,2025-02-01,13:16:00,46.91,3
17.8,87.12,67.3,1.1,2025-02-01,13:20:00,47.94,3
20.09,83.92,67.37,2.04,2025-02-01,13:24:00,47.6,3
19.46,88.42,67.43,0.48,2025-02-01,13:28:00,47.03,3
17.91,86.0,67.5,1.22,2025-02-01,13:32:00,47.95,3
21.77,75.49,67.57,0.51,2025-02-01,13:36:00,47.21,3
20.04,74.86,67.63,0.9,2025-02-01,13:40:00,47.49,3
17.8,79.23,67.7,0.41,2025-02-01,13:44:00,47.35,3
17.74,82.94,67.77,0.87,2025-02-01,13:48:00,47.08,3
23.57,70.41,67.83,0.62,2025-02-01,13:52:00,46.77,3
18.84,77.9,67.9,0.61,2025-02-01,13:56:00,47.41,3
21.51,77.55,67.97,0.82,2025-02-01,14:00:00,46.47,3
20.93,70.55,68.03,0.46,2025-02-01,14:04:00,47.5,3
21.79,72.37,68.1,0.46,2025-02-01,14:08:00,46.56,3
24.35,74.57,68.17,0.63,2025-02-01,14:12:00,46.36,3
22.69,77.29,68.23,1.21,2025-02-01,14:16:00,47.59,3
22.54,80.51,68.3,0.64,2025-02-01,14:20:00,46.89,3
20.65,79.8,68.37,2.06,2025-02-01,14:24:00,45.84,3
19.89,80.32,68.43,2.41,2025-02-01,14:28:00,46.74,3
26.23,73.84,68.5,0.72,2025-02-01,14:32:00,47.0,3
21.48,78.73,68.57,1.67,2025-02-01,14:36:00,46.97,3
21.52,72.85,68.63,0.49,2025-02-01,14:40:00,46.22,3
22.49,72.27,68.7,0.77,2025-02-01,14:44:00,46.24,3
22.46,84.69,68.77,0.84,2025-02-01,14:48:00,46.59,3
25.44,87.93,68.83,1.0,2025-02-01,14:52:00,46.98,3
23.5,78.43,68.9,0.39,2025-02-01,14:56:00,45.75,3
19.97,75.01,68.97,0.81,2025-02-01,15:00:00,45.73,3
21.44,87.34,69.03,1.41,2025-02-01,15:04:00,47.0,3
22.95,73.43,69.1,0.31,2025-02-01,15:08:00,46.88,3
25.14,74.41,69.17,0.5,2025-02-01,15:12:00,45.75,3
20.21,79.58,69.23,1.43,2025-02-01,15:16:00,45.98,3
24.41,74.32,69.3,0.56,2025-02-01,15:20:00,47.18,3
25.05,70.23,69.37,0.8,2025-02-01,15:24:00,46.51,3
25.51,78.22,69.43,0.92,2025-02-01,15:28:00,46.0,3
23.75,73.46,69.5,0.51,2025-02-01,15:32:00,46.55,3
26.17,73.81,69.57,0.44,2025-02-01,15:36:00,45.69,3
22.6,79.06,69.63,0.68,2025-02-01,15:40:00,45.96,3
26.27,70.04,69.7,1.28,2025-02-01,15:44:00,45.68,3
24.42,65.85,69.77,0.82,2025-02-01,15:48:00,46.14,3
24.78,68.69,69.83,0.44,2025-02-01,15:52:00,46.09,3
24.91,76.19,69.9,1.12,2025-02-01,15:56:00,45.8,3
26.3,72.09,69.97,0.45,2025-02-01,16:00:00,45.89,3
22.94,71.51,70.04,0.91,2025-02-01,16:04:00,46.16,3
27.07,69.61,70.1,0.7,2025-02-01,16:08:00,45.78,3
27.19,70.27,70.17,0.61,2025-02-01,16:12:00,45.61,3
24.99,75.43,70.24,0.66,2025-02-01,16:16:00,45.66,3
25.74,80.49,70.3,0.71,2025-02-01,16:20:00,46.01,3
24.16,62.35,70.37,0.74,2025-02-01,16:24:00,44.89,3
23.7,80.51,70.44,0.85,2025-02-01,16:28:00,45.51,3
26.55,71.26,70.5,1.21,2025-02-01,16:32:00,44.31,3
26.7,64.8,70.57,1.81,2025-02-01,16:36:00,45.07,3
25.75,72.19,70.64,0.75,2025-02-01,16:40:00,46.1,3
24.06,81.14,70.7,1.14,2025-02-01,16:44:00,44.72,3
27.61,77.32,70.77,0.8,2025-02-01,16:48:00,44.25,3
26.1,65.75,70.84,0.65,2025-02-01,16:52:00,44.54,3
25.45,67.59,70.9,0.87,2025-02-01,16:56:00,45.33,3
29.62,59.1,70.97,0.4,2025-02-01,17:00:00,44.86,3
25.24,73.3,71.04,0.48,2025-02-01,17:04:00,44.37,3
28.44,68.76,71.1,0.43,2025-02-01,17:08:00,45.43,3
24.43,78.29,71.17,0.85,2025-02-01,17:12:00,44.99,3
24.67,75.19,71.24,0.34,2025-02-01,17:16:00,44.15,3
28.63,71.53,71.3,0.42,2025-02-01,17:20:00,44.57,3
27.1,62.42,71.37,0.36,2025-02-01,17:24:00,45.7,3
25.54,80.45,71.44,0.76,2025-02-01,17:28:00,44.43,3
29.89,71.66,71.5,0.61,2025-02-01,17:32:00,43.69,3
28.83,64.1,71.57,0.67,2025-02-01,17:36:00,44.72,3
23.94,70.16,71.64,0.92,2025-02-01,17:40:00,44.63,3
30.21,68.42,71.7,0.73,2025-02-01,17:44:00,45.06,3
26.26,62.8,71.77,0.64,2025-02-01,17:48:00,44.15,3
25.06,68.73,71.84,0.34,2025-02-01,17:52:00,44.52,3
26.93,64.47,71.9,0.92,2025-02-01,17:56:00,44.37,3
28.58,66.65,71.97,0.33,2025-02-01,18:00:00,44.2,3
28.9,64.43,72.04,0.83,2025-02-01,18:04:00,44.31,3
25.56,67.73,72.1,3.08,2025-02-01,18:08:00,44.41,3
26.08,66.46,72.17,1.0,2025-02-01,18:12:00,44.33,3
27.47,65.61,72.24,0.55,2025-02-01,18:16:00,44.47,3
27.67,62.55,72.3,1.19,2025-02-01,18:20:00,42.82,3
30.66,66.72,72.37,1.98,2025-02-01,18:24:00,43.16,3
28.38,73.06,72.44,1.3,2025-02-01,18:28:00,43.97,3
30.76,65.87,72.5,1.53,2025-02-01,18:32:00,43.87,3
31.53,69.62,72.57,0.5,2025-02-01,18:36:00,43.26,3
30.51,60.03,72.64,0.62,2025-02-01,18:40:00,43.55,3
23.31,71.3,72.7,1.08,2025-02-01,18:44:00,43.26,3
28.9,68.86,72.77,0.72,2025-02-01,18:48:00,43.92,3
29.23,69.02,72.84,0.49,2025-02-01,18:52:00,43.13,3
29.5,65.82,72.9,1.01,2025-02-01,18:56:00,43.64,3
25.49,71.63,72.97,1.08,2025-02-01,19:00:00,43.99,3
28.17,62.41,73.04,0.66,2025-02-01,19:04:00,43.0,3
27.02,56.17,73.1,0.46,2025-02-01,19:08:00,42.71,3
27.93,70.9,73.17,0.61,2025-02-01,19:12:00,42.96,3
29.3,70.96,73.24,0.63,2025-02-01,19:16:00,42.85,3
28.36,65.27,73.3,0.81,2025-02-01,19:20:00,43.26,3
28.17,64.98,73.37,0.43,2025-02-01,19:24:00,42.34,3
29.51,62.45,73.44,0.7,2025-02-01,19:28:00,43.95,3
28.94,64.71,73.5,0.59,2025-02-01,19:32:00,42.47,3
30.34,69.51,73.57,1.02,2025-02-01,19:36:00,42.37,3
29.12,61.64,73.64,4.0,2025-02-01,19:40:00,43.03,3
26.84,72.97,73.7,0.83,2025-02-01,19:44:00,42.89,3
27.92,65.63,73.77,0.74,2025-02-01,19:48:00,43.59,3
29.34,56.02,73.84,0.92,2025-02-01,19:52:00,42.72,3
29.1,64.63,73.9,1.1,2025-02-01,19:56:00,42.66,3
27.17,77.44,73.97,0.3,2025-02-01,20:00:00,43.08,3
31.35,59.55,74.04,0.74,2025-02-01,20:04:00,43.18,3
30.62,62.89,74.1,1.17,2025-02-01,20:08:00,41.69,3
28.78,66.86,74.17,0.38,2025-02-01,20:12:00,42.65,3
29.65,66.51,74.24,0.83,2025-02-01,20:16:00,43.64,3
27.82,75.98,74.3,1.23,2025-02-01,20:20:00,42.21,3
31.65,58.56,74.37,1.95,2025-02-01,20:24:00,42.55,3
34.06,58.96,74.44,0.88,2025-02-01,20:28:00,42.93,3
28.61,70.87,74.5,1.02,2025-02-01,20:32:00,42.62,3
32.32,57.94,74.57,0.97,2025-02-01,20:36:00,41.8,3
28.13,68.18,74.64,0.41,2025-02-01,20:40:00,42.25,3
28.75,71.78,74.7,2.39,2025-02-01,20:44:00,41.61,3
32.65,58.43,74.77,0.92,2025-02-01,20:48:00,41.65,3
29.5,64.88,74.84,0.69,2025-02-01,20:52:00,42.69,3
31.08,57.63,74.9,1.45,2025-02-01,20:56:00,42.51,3
29.12,71.05,74.97,0.54,2025-02-01,21:00:00,42.93,3
26.01,71.78,75.04,0.98,2025-02-01,21:04:00,42.45,3
34.24,56.52,75.1,0.66,2025-02-01,21:08:00,41.87,3
29.08,64.84,75.17,0.54,2025-02-01,21:12:00,41.39,3
29.77,65.3,75.24,0.78,2025-02-01,21:16:00,42.54,3
27.93,69.77,75.3,0.84,2025-02-01,21:20:00,42.11,3
30.9,60.39,75.37,0.73,2025-02-01,21:24:00,42.15,3
30.69,61.1,75.44,2.53,2025-02-01,21:28:00,41.99,3
26.09,69.55,75.5,0.83,2025-02-01,21:32:00,42.25,3
29.48,66.54,75.57,0.65,2025-02-01,21:36:00,40.84,3
30.82,71.8,75.64,0.82,2025-02-01,21:40:00,40.95,3
31.39,58.9,75.7,1.1,2025-02-01,21:44:00,41.07,3
30.2,56.43,75.77,0.95,2025-02-01,21:48:00,41.64,3
30.3,71.55,75.84,1.69,2025-02-01,21:52:00,41.19,3
27.67,64.11,75.9,0.88,2025-02-01,21:56:00,41.93,3
26.2,78.03,75.97,0.33,2025-02-01,22:00:00,41.31,3
27.95,74.29,76.04,0.84,2025-02-01,22:04:00,42.43,3
25.98,73.76,76.1,0.85,2025-02-01,22:08:00,42.08,3
26.91,75.71,76.17,1.27,2025-02-01,22:12:00,41.24,3
26.78,60.67,76.24,0.36,2025-02-01,22:16:00,40.45,3
26.31,63.77,76.3,1.01,2025-02-01,22:20:00,41.42,3
29.15,67.69,76.37,1.18,2025-02-01,22:24:00,40.47,3
25.96,69.12,76.44,0.85,2025-02-01,22:28:00,40.49,3
31.55,58.75,76.5,1.12,2025-02-01,22:32:00,40.74,3
29.75,69.42,76.57,0.51,2025-02-01,22:36:00,40.68,3
30.04,66.23,76.64,1.22,2025-02-01,22:40:00,41.11,3
26.17,75.99,76.71,0.48,2025-02-01,22:44:00,40.95,3
27.83,66.39,76.77,0.59,2025-02-01,22:48:00,40.24,3
25.23,72.08,76.84,1.07,2025-02-01,22:52:00,40.55,3
27.63,76.26,76.91,2.08,2025-02-01,22:56:00,39.97,3
23.54,68.28,76.97,1.87,2025-02-01,23:00:00,40.8,3
29.07,65.96,77.04,0.93,2025-02-01,23:04:00,39.62,3
25.53,67.33,77.11,0.4,2025-02-01,23:08:00,40.38,3
27.3,77.53,77.17,0.6,2025-02-01,23:12:00,40.13,3
27.54,80.72,77.24,0.68,2025-02-01,23:16:00,40.68,3
25.32,73.07,77.31,0.32,2025-02-01,23:20:00,39.95,3
24.7,75.42,77.37,0.47,2025-02-01,23:24:00,39.88,3
25.92,70.61,77.44,1.24,2025-02-01,23:28:00,40.46,3
27.62,67.85,77.51,1.81,2025-02-01,23:32:00,40.44,3
25.58,72.04,77.57,1.35,2025-02-01,23:36:00,39.64,3
26.94,62.84,77.64,0.62,2025-02-01,23:40:00,40.41,3
27.18,72.53,77.71,1.1,2025-02-01,23:44:00,41.3,3
25.06,67.48,77.77,0.78,2025-02-01,23:48:00,39.78,3
25.07,70.62,77.84,0.47,2025-02-01,23:52:00,39.36,3
25.43,72.02,77.91,0.91,2025-02-01,23:56:00,39.95,3
27.28,65.26,77.97,1.05,2025-02-02,00:00:00,39.19,3
24.16,76.75,78.04,0.51,2025-02-02,00:04:00,39.7,3
26.97,67.17,78.11,0.43,2025-02-02,00:08:00,39.53,3
25.05,77.75,78.17,0.62,2025-02-02,00:12:00,40.08,3
22.91,71.28,78.24,1.46,2025-02-02,00:16:00,38.81,3
24.14,72.95,78.31,1.16,2025-02-02,00:20:00,38.85,3
21.83,71.9,78.37,0.64,2025-02-02,00:24:00,39.78,3
21.22,83.09,78.44,0.53,2025-02-02,00:28:00,39.81,3
24.96,71.01,78.51,0.78,2025-02-02,00:32:00,38.42,3
25.18,69.45,78.57,0.47,2025-02-02,00:36:00,40.2,3
23.35,74.02,78.64,0.86,2025-02-02,00:40:00,39.83,3
23.35,74.43,78.71,0.72,2025-02-02,00:44:00,39.01,3
21.94,79.12,78.77,0.32,2025-02-02,00:48:00,39.35,3
23.26,77.8,78.84,0.66,2025-02-02,00:52:00,38.27,3
26.72,69.16,78.91,0.33,2025-02-02,00:56:00,39.56,3
24.61,72.89,78.97,2.09,2025-02-02,01:00:00,38.73,3
22.27,61.06,79.04,0.46,2025-02-02,01:04:00,38.93,3
21.92,74.86,79.11,0.39,2025-02-02,01:08:00,39.0,3
21.33,85.16,79.17,0.7,2025-02-02,01:12:00,39.62,3
19.09,83.61,79.24,0.67,2025-02-02,01:16:00,39.2,3
20.77,73.48,79.31,0.91,2025-02-02,01:20:00,38.74,3
22.91,73.69,79.37,0.46,2025-02-02,01:24:00,38.57,3
19.53,77.72,79.44,1.56,2025-02-02,01:28:00,38.93,3
20.66,84.36,79.51,1.13,2025-02-02,01:32:00,38.73,3
18.81,86.63,79.57,1.6,2025-02-02,01:36:00,38.6,3
22.44,72.43,79.64,0.71,2025-02-02,01:40:00,38.68,3
18.15,82.82,79.71,0.51,2025-02-02,01:44:00,38.49,3
21.71,71.77,79.77,1.82,2025-02-02,01:48:00,37.8,3
22.41,73.26,79.84,1.12,2025-02-02,01:52:00,38.5,3
19.53,77.76,79.91,0.69,2025-02-02,01:56:00,38.47,3
18.63,78.55,79.97,0.77,2025-02-02,02:00:00,38.5,3
20.78,80.67,80.04,0.63,2025-02-02,02:04:00,37.89,3
22.86,82.46,80.11,1.27,2025-02-02,02:08:00,37.94,3
22.16,76.46,80.17,2.25,2025-02-02,02:12:00,39.11,3
19.15,75.99,80.24,1.01,2025-02-02,02:16:00,37.87,3
17.36,85.0,80.31,0.5,2025-02-02,02:20:00,38.45,3
18.49,83.31,80.37,0.74,2025-02-02,02:24:00,37.75,3
15.4,85.95,80.44,0.86,2025-02-02,02:28:00,37.15,3
17.5,93.05,80.51,0.4,2025-02-02,02:32:00,38.0,3
19.34,82.22,80.57,0.94,2025-02-02,02:36:00,38.31,3
17.53,86.58,80.64,0.82,2025-02-02,02:40:00,37.79,3
16.89,73.45,80.71,1.22,2025-02-02,02:44:00,36.91,3
17.81,78.47,80.77,1.33,2025-02-02,02:48:00,36.74,3
17.21,86.75,80.84,2.06,2025-02-02,02:52:00,38.39,3
19.09,82.78,80.91,0.85,2025-02-02,02:56:00,37.76,3
14.76,85.97,80.97,0.67,2025-02-02,03:00:00,38.02,3
18.3,84.82,81.04,0.47,2025-02-02,03:04:00,37.78,3
16.98,89.16,81.11,0.44,2025-02-02,03:08:00,37.04,3
17.78,80.97,81.17,0.77,2025-02-02,03:12:00,37.44,3
13.97,85.94,81.24,0.43,2025-02-02,03:16:00,36.67,3
18.35,81.2,81.31,0.46,2025-02-02,03:20:00,37.95,3
