temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,horas_operacion,ciclo_operacion,fecha_ultima_calibracion,hora_ultima_calibracion
28.21,51.85,16.23,2027.5,4/5/2025,18:33:12,52.5,1,4672,729.39,2,4/4/2025,9:09:35
28.22,51.85,16.23,2031.5,4/5/2025,18:33:24,52.49,1,4673,729.4,2,4/4/2025,9:09:35
28.2,51.84,16.23,2028.5,4/5/2025,18:33:36,52.47,1,4674,729.4,2,4/4/2025,9:09:35
28.21,51.83,16.24,2032.5,4/5/2025,18:33:47,52.45,1,4675,729.4,2,4/4/2025,9:09:35
28.2,51.83,16.24,2047.5,4/5/2025,18:34:00,52.43,1,4676,729.41,2,4/4/2025,9:09:35
28.21,51.81,16.24,2034.5,4/5/2025,18:34:12,52.42,1,4677,729.41,2,4/4/2025,9:09:35
28.22,51.84,16.25,2024.5,4/5/2025,18:34:24,52.4,1,4678,729.41,2,4/4/2025,9:09:35
28.21,51.83,16.25,2024,4/5/2025,18:34:36,52.38,1,4679,729.42,2,4/4/2025,9:09:35
28.21,51.85,16.25,2025.5,4/5/2025,18:34:48,52.36,1,4680,729.42,2,4/4/2025,9:09:35
28.2,51.83,16.26,2024,4/5/2025,18:35:00,52.35,1,4681,729.42,2,4/4/2025,9:09:35
28.22,51.83,16.26,2018.5,4/5/2025,18:35:12,52.33,1,4682,729.43,2,4/4/2025,9:09:35
28.21,51.81,16.26,2024,4/5/2025,18:35:24,52.31,1,4683,729.43,2,4/4/2025,9:09:35
28.2,51.79,16.27,2017.5,4/5/2025,18:35:35,52.29,1,4684,729.43,2,4/4/2025,9:09:35
28.18,51.82,16.27,2024,4/5/2025,18:35:47,52.28,1,4685,729.44,2,4/4/2025,9:09:35
28.19,51.81,16.27,2021.5,4/5/2025,18:35:59,52.26,1,4686,729.44,2,4/4/2025,9:09:35
28.17,51.82,16.28,2021.5,4/5/2025,18:36:11,52.24,1,4687,729.44,2,4/4/2025,9:09:35
28.18,51.84,16.28,2047.5,4/5/2025,18:36:23,52.22,1,4688,729.45,2,4/4/2025,9:09:35
28.16,51.85,16.28,2026.5,4/5/2025,18:36:35,52.2,1,4689,729.45,2,4/4/2025,9:09:35
28.13,51.88,16.29,2024,4/5/2025,18:36:48,52.19,1,4690,729.45,2,4/4/2025,9:09:35
28.11,51.88,16.29,2023,4/5/2025,18:37:00,52.17,1,4691,729.46,2,4/4/2025,9:09:35
28.11,51.88,16.29,2020.5,4/5/2025,18:37:12,52.15,1,4692,729.46,2,4/4/2025,9:09:35
28.09,51.88,16.3,2031.5,4/5/2025,18:37:24,52.13,1,4693,729.46,2,4/4/2025,9:09:35
28.11,51.87,16.3,2017,4/5/2025,18:37:36,52.12,1,4694,729.47,2,4/4/2025,9:09:35
28.07,51.9,16.3,2019.5,4/5/2025,18:37:48,52.1,1,4695,729.47,2,4/4/2025,9:09:35
28.08,51.9,16.31,2016.5,4/5/2025,18:38:00,52.08,1,4696,729.47,2,4/4/2025,9:09:35
28.06,51.9,16.31,2017.5,4/5/2025,18:38:12,52.06,1,4697,729.48,2,4/4/2025,9:09:35
28.09,51.9,16.31,2019.5,4/5/2025,18:38:24,52.05,1,4698,729.48,2,4/4/2025,9:09:35
28.07,51.89,16.32,2023.5,4/5/2025,18:38:36,52.03,1,4699,729.48,2,4/4/2025,9:09:35
28.06,51.88,16.32,2003,4/5/2025,18:38:48,52.01,1,4700,729.49,2,4/4/2025,9:09:35
28.08,51.86,16.32,2015.5,4/5/2025,18:39:00,51.99,1,4701,729.49,2,4/4/2025,9:09:35
28.06,51.88,16.33,2008,4/5/2025,18:39:12,51.98,1,4702,729.49,2,4/4/2025,9:09:35
28.03,51.92,16.33,2022.5,4/5/2025,18:39:24,51.96,1,4703,729.5,2,4/4/2025,9:09:35
28.02,51.94,16.33,2019.5,4/5/2025,18:39:36,51.94,1,4704,729.5,2,4/4/2025,9:09:35
28.02,51.92,16.34,2020.5,4/5/2025,18:39:48,51.92,1,4705,729.5,2,4/4/2025,9:09:35
28.02,51.94,16.34,2017,4/5/2025,18:40:00,51.9,1,4706,729.51,2,4/4/2025,9:09:35
28.02,51.92,16.34,2025.5,4/5/2025,18:40:12,51.89,1,4707,729.51,2,4/4/2025,9:09:35
28.03,51.92,16.35,2015.5,4/5/2025,18:40:24,51.87,1,4708,729.51,2,4/4/2025,9:09:35
28.04,51.88,16.35,2015,4/5/2025,18:40:36,51.85,1,4709,729.52,2,4/4/2025,9:09:35
28.03,51.92,16.35,2016.5,4/5/2025,18:40:48,51.83,1,4710,729.52,2,4/4/2025,9:09:35
28.01,51.92,16.36,2017.5,4/5/2025,18:41:02,51.82,1,4711,729.52,2,4/4/2025,9:09:35
28,51.91,16.36,2016,4/5/2025,18:41:14,51.8,1,4712,729.53,2,4/4/2025,9:09:35
28,51.92,16.36,2015,4/5/2025,18:41:26,51.78,1,4713,729.53,2,4/4/2025,9:09:35
28.02,51.94,16.37,2018.5,4/5/2025,18:41:38,51.76,1,4714,729.53,2,4/4/2025,9:09:35
28.02,51.95,16.37,2015.5,4/5/2025,18:41:50,51.75,1,4715,729.54,2,4/4/2025,9:09:35
28.02,51.94,16.37,2018,4/5/2025,18:42:01,51.73,1,4716,729.54,2,4/4/2025,9:09:35
28.02,51.93,16.38,2020.5,4/5/2025,18:42:13,51.71,1,4717,729.54,2,4/4/2025,9:09:35
28.04,51.94,16.38,2019,4/5/2025,18:42:25,51.69,1,4718,729.55,2,4/4/2025,9:09:35
28.03,51.92,16.38,2019.5,4/5/2025,18:42:37,51.68,1,4719,729.55,2,4/4/2025,9:09:35
28.04,51.94,16.39,2023,4/5/2025,18:42:49,51.66,1,4720,729.55,2,4/4/2025,9:09:35
28.02,51.92,16.39,2016.5,4/5/2025,18:43:00,51.64,1,4721,729.56,2,4/4/2025,9:09:35
28.02,51.93,16.39,2010,4/5/2025,18:43:13,51.62,1,4722,729.56,2,4/4/2025,9:09:35
28,51.98,16.4,2023,4/5/2025,18:43:24,51.6,1,4723,729.56,2,4/4/2025,9:09:35
27.97,51.98,16.4,2016,4/5/2025,18:43:36,51.59,1,4724,729.57,2,4/4/2025,9:09:35
27.95,51.97,16.4,2033.5,4/5/2025,18:43:48,51.57,1,4725,729.57,2,4/4/2025,9:09:35
27.95,51.99,16.41,2018.5,4/5/2025,18:44:00,51.55,1,4726,729.57,2,4/4/2025,9:09:35
27.95,51.98,16.41,2018.5,4/5/2025,18:44:13,51.53,1,4727,729.58,2,4/4/2025,9:09:35
27.95,51.96,16.41,2013.5,4/5/2025,18:44:24,51.52,1,4728,729.58,2,4/4/2025,9:09:35
27.95,51.94,16.42,2011.5,4/5/2025,18:44:36,51.5,1,4729,729.58,2,4/4/2025,9:09:35
27.96,51.97,16.42,2002,4/5/2025,18:44:48,51.48,1,4730,729.59,2,4/4/2025,9:09:35
27.97,51.97,16.42,2015.5,4/5/2025,18:45:00,51.46,1,4731,729.59,2,4/4/2025,9:09:35
27.98,51.93,16.43,2016,4/5/2025,18:45:12,51.45,1,4732,729.59,2,4/4/2025,9:09:35
27.97,51.96,16.43,2011.5,4/5/2025,18:45:24,51.43,1,4733,729.6,2,4/4/2025,9:09:35
27.97,51.93,16.43,2047.5,4/5/2025,18:45:36,51.41,1,4734,729.6,2,4/4/2025,9:09:35
27.97,51.89,16.44,2017,4/5/2025,18:45:48,51.39,1,4735,729.6,2,4/4/2025,9:09:35
27.97,51.89,16.44,1989,4/5/2025,18:45:59,51.38,1,4736,729.61,2,4/4/2025,9:09:35
27.98,51.88,16.44,2026,4/5/2025,18:46:12,51.36,1,4737,729.61,2,4/4/2025,9:09:35
27.98,51.88,16.45,2014,4/5/2025,18:46:23,51.34,1,4738,729.61,2,4/4/2025,9:09:35
27.98,51.86,16.45,2015.5,4/5/2025,18:46:35,51.32,1,4739,729.62,2,4/4/2025,9:09:35
27.99,51.87,16.45,1998.5,4/5/2025,18:46:47,51.31,1,4740,729.62,2,4/4/2025,9:09:35
27.97,51.84,16.46,2017.5,4/5/2025,18:46:59,51.29,1,4741,729.62,2,4/4/2025,9:09:35
27.98,51.84,16.46,2018.5,4/5/2025,18:47:11,51.27,1,4742,729.63,2,4/4/2025,9:09:35
27.97,51.84,16.46,2001.5,4/5/2025,18:47:23,51.25,1,4743,729.63,2,4/4/2025,9:09:35
27.98,51.83,16.47,2015.5,4/5/2025,18:47:35,51.23,1,4744,729.63,2,4/4/2025,9:09:35
27.98,51.83,16.47,2022.5,4/5/2025,18:47:47,51.22,1,4745,729.64,2,4/4/2025,9:09:35
27.99,51.83,16.47,2016.5,4/5/2025,18:47:59,51.2,1,4746,729.64,2,4/4/2025,9:09:35
27.97,51.82,16.48,2017,4/5/2025,18:48:11,51.18,1,4747,729.64,2,4/4/2025,9:09:35
27.98,51.82,16.48,2016,4/5/2025,18:48:23,51.16,1,4748,729.65,2,4/4/2025,9:09:35
28,51.78,16.48,1993.5,4/5/2025,18:48:35,51.15,1,4749,729.65,2,4/4/2025,9:09:35
28,51.78,16.49,2012.5,4/5/2025,18:48:47,51.13,1,4750,729.65,2,4/4/2025,9:09:35
27.99,51.77,16.49,2015.5,4/5/2025,18:48:59,51.11,1,4751,729.66,2,4/4/2025,9:09:35
28.03,51.75,16.49,2023.5,4/5/2025,18:49:11,51.09,1,4752,729.66,2,4/4/2025,9:09:35
28,51.74,16.5,2020.5,4/5/2025,18:49:23,51.08,1,4753,729.66,2,4/4/2025,9:09:35
28.01,51.78,16.5,2017.5,4/5/2025,18:49:35,51.06,1,4754,729.67,2,4/4/2025,9:09:35
28.01,51.74,16.5,2021,4/5/2025,18:49:47,51.04,1,4755,729.67,2,4/4/2025,9:09:35
28.02,51.71,16.51,2015,4/5/2025,18:49:59,51.02,1,4756,729.67,2,4/4/2025,9:09:35
28.04,51.71,16.51,2019.5,4/5/2025,18:50:10,51.01,1,4757,729.68,2,4/4/2025,9:09:35
28.02,51.69,16.51,2023.5,4/5/2025,18:50:22,50.99,1,4758,729.68,2,4/4/2025,9:09:35
28.02,51.72,16.51,2017,4/5/2025,18:50:34,50.97,1,4759,729.68,2,4/4/2025,9:09:35
28.05,51.7,16.52,2018,4/5/2025,18:50:46,50.95,1,4760,729.69,2,4/4/2025,9:09:35
28.02,51.68,16.52,2021.5,4/5/2025,18:50:58,50.93,1,4761,729.69,2,4/4/2025,9:09:35
28.01,51.69,16.52,2013.5,4/5/2025,18:51:09,50.92,1,4762,729.69,2,4/4/2025,9:09:35
28.02,51.67,16.53,2019,4/5/2025,18:51:21,50.9,1,4763,729.7,2,4/4/2025,9:09:35
28.02,51.65,16.53,2020.5,4/5/2025,18:51:33,50.88,1,4764,729.7,2,4/4/2025,9:09:35
28.02,51.67,16.53,2016,4/5/2025,18:51:45,50.86,1,4765,729.7,2,4/4/2025,9:09:35
28.02,51.66,16.54,2015.5,4/5/2025,18:51:57,50.85,1,4766,729.71,2,4/4/2025,9:09:35
28.02,51.67,16.54,2024,4/5/2025,18:52:09,50.83,1,4767,729.71,2,4/4/2025,9:09:35
28.03,51.61,16.54,2018.5,4/5/2025,18:52:21,50.81,1,4768,729.71,2,4/4/2025,9:09:35
28.01,51.6,16.55,2016.5,4/5/2025,18:52:33,50.79,1,4769,729.72,2,4/4/2025,9:09:35
28.02,51.61,16.55,2006.5,4/5/2025,18:52:45,50.78,1,4770,729.72,2,4/4/2025,9:09:35
28.03,51.6,16.56,2018.5,4/5/2025,18:52:59,50.76,1,4771,729.72,2,4/4/2025,9:09:35
28.01,51.65,16.56,2014.5,4/5/2025,18:53:11,50.74,1,4772,729.73,2,4/4/2025,9:09:35
28.02,51.62,16.56,2001,4/5/2025,18:53:22,50.72,1,4773,729.73,2,4/4/2025,9:09:35
27.99,51.62,16.56,2016.5,4/5/2025,18:53:34,50.71,1,4774,729.73,2,4/4/2025,9:09:35
27.99,51.61,16.57,2015.5,4/5/2025,18:53:46,50.69,1,4775,729.74,2,4/4/2025,9:09:35
28,51.63,16.57,2016,4/5/2025,18:53:58,50.67,1,4776,729.74,2,4/4/2025,9:09:35
27.99,51.6,16.58,2031,4/5/2025,18:54:11,50.65,1,4777,729.74,2,4/4/2025,9:09:35
28,51.61,16.58,2024,4/5/2025,18:54:23,50.63,1,4778,729.75,2,4/4/2025,9:09:35
28,51.62,16.58,2018.5,4/5/2025,18:54:35,50.62,1,4779,729.75,2,4/4/2025,9:09:35
27.99,51.6,16.59,2020.5,4/5/2025,18:54:47,50.6,1,4780,729.75,2,4/4/2025,9:09:35
28,51.62,16.59,2015.5,4/5/2025,18:54:59,50.58,1,4781,729.76,2,4/4/2025,9:09:35
27.99,51.57,16.59,2013.5,4/5/2025,18:55:11,50.56,1,4782,729.76,2,4/4/2025,9:09:35
28.02,51.57,16.6,2016.5,4/5/2025,18:55:23,50.55,1,4783,729.76,2,4/4/2025,9:09:35
28.01,51.57,16.6,2022.5,4/5/2025,18:55:35,50.53,1,4784,729.77,2,4/4/2025,9:09:35
28.01,51.56,16.6,2016.5,4/5/2025,18:55:47,50.51,1,4785,729.77,2,4/4/2025,9:09:35
28.02,51.57,16.61,2047.5,4/5/2025,18:55:59,50.49,1,4786,729.77,2,4/4/2025,9:09:35
28,51.6,16.61,2014.5,4/5/2025,18:56:11,50.48,1,4787,729.78,2,4/4/2025,9:09:35
28,51.59,16.61,2011.5,4/5/2025,18:56:23,50.46,1,4788,729.78,2,4/4/2025,9:09:35
28,51.6,16.62,2016,4/5/2025,18:56:36,50.44,1,4789,729.78,2,4/4/2025,9:09:35
28,51.61,16.62,2016,4/5/2025,18:56:48,50.42,1,4790,729.79,2,4/4/2025,9:09:35
27.99,51.6,16.62,2015.5,4/5/2025,18:57:00,50.41,1,4791,729.79,2,4/4/2025,9:09:35
27.97,51.63,16.63,2015.5,4/5/2025,18:57:12,50.39,1,4792,729.79,2,4/4/2025,9:09:35
27.97,51.64,16.63,2016,4/5/2025,18:57:24,50.37,1,4793,729.8,2,4/4/2025,9:09:35
27.98,51.64,16.63,2021,4/5/2025,18:57:36,50.35,1,4794,729.8,2,4/4/2025,9:09:35
27.97,51.61,16.64,2015,4/5/2025,18:57:47,50.34,1,4795,729.8,2,4/4/2025,9:09:35
27.96,51.64,16.64,2020,4/5/2025,18:57:59,50.32,1,4796,729.81,2,4/4/2025,9:09:35
27.95,51.62,16.64,2017,4/5/2025,18:58:11,50.3,1,4797,729.81,2,4/4/2025,9:09:35
27.96,51.66,16.65,2015,4/5/2025,18:58:23,50.28,1,4798,729.81,2,4/4/2025,9:09:35
27.92,51.64,16.65,2016,4/5/2025,18:58:35,50.26,1,4799,729.82,2,4/4/2025,9:09:35
27.92,51.62,16.65,2023,4/5/2025,18:58:47,50.25,1,4800,729.82,2,4/4/2025,9:09:35
27.92,51.65,16.66,2019.5,4/5/2025,18:58:59,50.23,1,4801,729.82,2,4/4/2025,9:09:35
27.94,51.65,16.66,2022.5,4/5/2025,18:59:11,50.21,1,4802,729.83,2,4/4/2025,9:09:35
27.93,51.66,16.66,2022.5,4/5/2025,18:59:22,50.19,1,4803,729.83,2,4/4/2025,9:09:35
27.92,51.62,16.67,2047.5,4/5/2025,18:59:35,50.18,1,4804,729.83,2,4/4/2025,9:09:35
27.93,51.63,16.67,2040.5,4/5/2025,18:59:47,50.16,1,4805,729.84,2,4/4/2025,9:09:35
27.94,51.66,16.67,2016,4/5/2025,18:59:59,50.14,1,4806,729.84,2,4/4/2025,9:09:35
27.92,51.65,16.68,2033.5,4/5/2025,19:00:11,50.12,1,4807,729.84,2,4/4/2025,9:09:35
27.92,51.64,16.68,2018.5,4/5/2025,19:00:23,50.11,1,4808,729.85,2,4/4/2025,9:09:35
27.91,51.67,16.68,2019,4/5/2025,19:00:35,50.09,1,4809,729.85,2,4/4/2025,9:09:35
27.93,51.64,16.69,2024,4/5/2025,19:00:48,50.07,1,4810,729.85,2,4/4/2025,9:09:35
27.93,51.63,16.69,2023.5,4/5/2025,19:01:00,50.05,1,4811,729.86,2,4/4/2025,9:09:35
27.92,51.65,16.69,2019.5,4/5/2025,19:01:12,50.04,1,4812,729.86,2,4/4/2025,9:09:35
27.92,51.62,16.7,2020.5,4/5/2025,19:01:25,50.02,1,4813,729.86,2,4/4/2025,9:09:35
27.93,51.64,16.7,2024.5,4/5/2025,19:01:37,50,1,4814,729.87,2,4/4/2025,9:09:35
27.93,51.64,16.7,2019.5,4/5/2025,19:01:48,49.98,1,4815,729.87,2,4/4/2025,9:09:35
27.94,51.63,16.71,2021.5,4/5/2025,19:02:01,49.96,1,4816,729.87,2,4/4/2025,9:09:35
27.93,51.62,16.71,2025.5,4/5/2025,19:02:13,49.95,1,4817,729.88,2,4/4/2025,9:09:35
27.94,51.63,16.71,2040.5,4/5/2025,19:02:25,49.93,1,4818,729.88,2,4/4/2025,9:09:35
27.94,51.61,16.72,2016,4/5/2025,19:02:37,49.91,1,4819,729.88,2,4/4/2025,9:09:35
27.92,51.62,16.72,2020.5,4/5/2025,19:02:49,49.89,1,4820,729.89,2,4/4/2025,9:09:35
27.93,51.59,16.72,2024.5,4/5/2025,19:03:01,49.88,1,4821,729.89,2,4/4/2025,9:09:35
27.94,51.61,16.73,2025.5,4/5/2025,19:03:13,49.86,1,4822,729.89,2,4/4/2025,9:09:35
27.91,51.61,16.73,2023,4/5/2025,19:03:25,49.84,1,4823,729.9,2,4/4/2025,9:09:35
27.92,51.62,16.73,2023.5,4/5/2025,19:03:40,49.82,1,4824,729.9,2,4/4/2025,9:09:35
27.92,51.6,16.74,2019.5,4/5/2025,19:03:52,49.81,1,4825,729.9,2,4/4/2025,9:09:35
27.92,51.61,16.74,2016,4/5/2025,19:04:03,49.79,1,4826,729.91,2,4/4/2025,9:09:35
27.92,51.58,16.74,2021,4/5/2025,19:04:16,49.77,1,4827,729.91,2,4/4/2025,9:09:35
27.89,51.59,16.75,2021.5,4/5/2025,19:04:28,49.75,1,4828,729.91,2,4/4/2025,9:09:35
27.9,51.61,16.75,2024,4/5/2025,19:04:40,49.74,1,4829,729.92,2,4/4/2025,9:09:35
27.91,51.6,16.75,2021.5,4/5/2025,19:04:52,49.72,1,4830,729.92,2,4/4/2025,9:09:35
27.9,51.59,16.76,2023,4/5/2025,19:05:04,49.7,1,4831,729.92,2,4/4/2025,9:09:35
27.89,51.59,16.76,2024.5,4/5/2025,19:05:16,49.68,1,4832,729.93,2,4/4/2025,9:09:35
27.91,51.6,16.76,2024,4/5/2025,19:05:28,49.66,1,4833,729.93,2,4/4/2025,9:09:35
27.91,51.61,16.77,2023,4/5/2025,19:05:41,49.65,1,4834,729.94,2,4/4/2025,9:09:35
27.9,51.61,16.77,2024.5,4/5/2025,19:05:52,49.63,1,4835,729.94,2,4/4/2025,9:09:35
27.89,51.6,16.77,2022.5,4/5/2025,19:06:04,49.61,1,4836,729.94,2,4/4/2025,9:09:35
27.89,51.59,16.78,2022.5,4/5/2025,19:06:16,49.59,1,4837,729.94,2,4/4/2025,9:09:35
27.9,51.6,16.78,2024,4/5/2025,19:06:29,49.58,1,4838,729.95,2,4/4/2025,9:09:35
27.9,51.63,16.78,2023,4/5/2025,19:06:41,49.56,1,4839,729.95,2,4/4/2025,9:09:35
27.88,51.62,16.79,2023,4/5/2025,19:06:53,49.54,1,4840,729.96,2,4/4/2025,9:09:35
27.9,51.62,16.79,2023.5,4/5/2025,19:07:04,49.52,1,4841,729.96,2,4/4/2025,9:09:35
27.89,51.64,16.79,2023.5,4/5/2025,19:07:18,49.51,1,4842,729.96,2,4/4/2025,9:09:35
27.9,51.62,16.8,2010.5,4/5/2025,19:07:30,49.49,1,4843,729.97,2,4/4/2025,9:09:35
27.91,51.59,16.8,2022,4/5/2025,19:07:42,49.47,1,4844,729.97,2,4/4/2025,9:09:35
27.91,51.64,16.8,2024,4/5/2025,19:07:54,49.45,1,4845,729.97,2,4/4/2025,9:09:35
27.91,51.59,16.81,2024,4/5/2025,19:08:06,49.44,1,4846,729.98,2,4/4/2025,9:09:35
27.9,51.6,16.81,2026,4/5/2025,19:08:21,49.42,1,4847,729.98,2,4/4/2025,9:09:35
27.91,51.58,16.81,2023.5,4/5/2025,19:08:33,49.4,1,4848,729.98,2,4/4/2025,9:09:35
27.89,51.6,16.82,2023.5,4/5/2025,19:08:45,49.38,1,4849,729.99,2,4/4/2025,9:09:35
27.89,51.63,16.82,2021.5,4/5/2025,19:08:57,49.37,1,4850,729.99,2,4/4/2025,9:09:35
27.91,51.6,16.82,2025.5,4/5/2025,19:09:09,49.35,1,4851,729.99,2,4/4/2025,9:09:35
27.89,51.61,16.83,2024.5,4/5/2025,19:09:22,49.33,1,4852,730,2,4/4/2025,9:09:35
27.89,51.58,16.83,2024,4/5/2025,19:09:34,49.31,1,4853,730,2,4/4/2025,9:09:35
27.87,51.57,16.83,2025,4/5/2025,19:09:46,49.29,1,4854,730,2,4/4/2025,9:09:35
27.88,51.6,16.84,2043.5,4/5/2025,19:09:58,49.28,1,4855,730.01,2,4/4/2025,9:09:35
27.86,51.62,16.84,2024.5,4/5/2025,19:10:10,49.26,1,4856,730.01,2,4/4/2025,9:09:35
27.85,51.62,16.84,2024,4/5/2025,19:10:22,49.24,1,4857,730.01,2,4/4/2025,9:09:35
27.85,51.61,16.85,2047.5,4/5/2025,19:10:34,49.22,1,4858,730.02,2,4/4/2025,9:09:35
27.87,51.62,16.85,2025,4/5/2025,19:10:47,49.21,1,4859,730.02,2,4/4/2025,9:09:35
27.87,51.57,16.86,2039.5,4/5/2025,19:10:59,49.19,1,4860,730.02,2,4/4/2025,9:09:35
27.89,51.59,16.86,2031,4/5/2025,19:11:11,49.17,1,4861,730.03,2,4/4/2025,9:09:35
27.9,51.55,16.86,2029.5,4/5/2025,19:11:23,49.15,1,4862,730.03,2,4/4/2025,9:09:35
27.89,51.59,16.87,2026.5,4/5/2025,19:11:35,49.14,1,4863,730.03,2,4/4/2025,9:09:35
27.89,51.55,16.87,2024,4/5/2025,19:11:47,49.12,1,4864,730.04,2,4/4/2025,9:09:35
27.87,51.57,16.87,2024,4/5/2025,19:11:59,49.1,1,4865,730.04,2,4/4/2025,9:09:35
27.92,51.58,16.88,2024.5,4/5/2025,19:12:11,49.08,1,4866,730.04,2,4/4/2025,9:09:35
27.92,51.57,16.88,2023.5,4/5/2025,19:12:23,49.07,1,4867,730.05,2,4/4/2025,9:09:35
27.9,51.57,16.88,2027,4/5/2025,19:12:35,49.05,1,4868,730.05,2,4/4/2025,9:09:35
27.89,51.59,16.89,2032.5,4/5/2025,19:12:49,49.03,1,4869,730.05,2,4/4/2025,9:09:35
27.92,51.55,16.89,2023.5,4/5/2025,19:13:01,49.01,1,4870,730.06,2,4/4/2025,9:09:35
27.91,51.53,16.89,2027,4/5/2025,19:13:13,48.99,1,4871,730.06,2,4/4/2025,9:09:35
27.9,51.56,16.9,2018.5,4/5/2025,19:13:25,48.98,1,4872,730.06,2,4/4/2025,9:09:35
27.9,51.57,16.9,2026,4/5/2025,19:13:37,48.96,1,4873,730.07,2,4/4/2025,9:09:35
27.9,51.55,16.9,2024.5,4/5/2025,19:13:49,48.94,1,4874,730.07,2,4/4/2025,9:09:35
27.92,51.54,16.91,2024.5,4/5/2025,19:14:01,48.92,1,4875,730.07,2,4/4/2025,9:09:35
27.91,51.55,16.91,2024,4/5/2025,19:14:13,48.91,1,4876,730.08,2,4/4/2025,9:09:35
27.91,51.54,16.91,2026,4/5/2025,19:14:25,48.89,1,4877,730.08,2,4/4/2025,9:09:35
27.89,51.55,16.92,2024,4/5/2025,19:14:37,48.87,1,4878,730.08,2,4/4/2025,9:09:35
27.91,51.56,16.92,2030.5,4/5/2025,19:14:49,48.85,1,4879,730.09,2,4/4/2025,9:09:35
27.89,51.57,16.92,2024.5,4/5/2025,19:15:01,48.84,1,4880,730.09,2,4/4/2025,9:09:35
27.88,51.56,16.93,2032,4/5/2025,19:15:13,48.82,1,4881,730.09,2,4/4/2025,9:09:35
27.88,51.55,16.93,2029.5,4/5/2025,19:15:25,48.8,1,4882,730.1,2,4/4/2025,9:09:35
27.87,51.57,16.93,2026.5,4/5/2025,19:15:37,48.78,1,4883,730.1,2,4/4/2025,9:09:35
27.88,51.56,16.94,1981.5,4/5/2025,19:15:49,48.77,1,4884,730.1,2,4/4/2025,9:09:35
27.87,51.56,16.94,2024,4/5/2025,19:16:01,48.75,1,4885,730.11,2,4/4/2025,9:09:35
27.87,51.56,16.94,2027,4/5/2025,19:16:13,48.73,1,4886,730.11,2,4/4/2025,9:09:35
27.88,51.55,16.95,2021.5,4/5/2025,19:16:25,48.71,1,4887,730.11,2,4/4/2025,9:09:35
27.9,51.57,16.95,2039,4/5/2025,19:16:36,48.69,1,4888,730.12,2,4/4/2025,9:09:35
27.89,51.57,16.95,2025.5,4/5/2025,19:16:49,48.68,1,4889,730.12,2,4/4/2025,9:09:35
27.89,51.54,16.96,2024,4/5/2025,19:17:01,48.66,1,4890,730.12,2,4/4/2025,9:09:35
27.87,51.55,16.96,2024,4/5/2025,19:17:13,48.64,1,4891,730.13,2,4/4/2025,9:09:35
27.88,51.6,16.96,2039,4/5/2025,19:17:25,48.62,1,4892,730.13,2,4/4/2025,9:09:35
27.88,51.57,16.97,2026.5,4/5/2025,19:17:37,48.61,1,4893,730.13,2,4/4/2025,9:09:35
27.89,51.53,16.97,2026.5,4/5/2025,19:17:49,48.59,1,4894,730.14,2,4/4/2025,9:09:35
27.9,51.53,16.97,2035,4/5/2025,19:18:01,48.57,1,4895,730.14,2,4/4/2025,9:09:35
27.9,51.54,16.98,2024,4/5/2025,19:18:13,48.55,1,4896,730.14,2,4/4/2025,9:09:35
27.88,51.57,16.98,2024,4/5/2025,19:18:25,48.54,1,4897,730.15,2,4/4/2025,9:09:35
27.88,51.55,16.98,2024,4/5/2025,19:18:38,48.52,1,4898,730.15,2,4/4/2025,9:09:35
27.87,51.54,16.99,2024,4/5/2025,19:18:50,48.5,1,4899,730.15,2,4/4/2025,9:09:35
27.87,51.54,16.99,2028.5,4/5/2025,19:19:01,48.48,1,4900,730.16,2,4/4/2025,9:09:35
27.88,51.54,16.99,2024.5,4/5/2025,19:19:13,48.47,1,4901,730.16,2,4/4/2025,9:09:35
27.89,51.56,17,2032.5,4/5/2025,19:19:25,48.45,1,4902,730.16,2,4/4/2025,9:09:35
27.9,51.51,17,2033.5,4/5/2025,19:19:37,48.43,1,4903,730.17,2,4/4/2025,9:09:35
27.89,51.51,17,2023.5,4/5/2025,19:19:49,48.41,1,4904,730.17,2,4/4/2025,9:09:35
27.87,51.53,17.01,2040,4/5/2025,19:20:01,48.4,1,4905,730.17,2,4/4/2025,9:09:35
27.85,51.54,17.01,2026,4/5/2025,19:20:13,48.38,1,4906,730.18,2,4/4/2025,9:09:35
27.86,51.54,17.01,2024,4/5/2025,19:20:25,48.36,1,4907,730.18,2,4/4/2025,9:09:35
27.86,51.58,17.02,2025,4/5/2025,19:20:37,48.34,1,4908,730.18,2,4/4/2025,9:09:35
27.86,51.54,17.02,2026,4/5/2025,19:20:49,48.32,1,4909,730.19,2,4/4/2025,9:09:35
27.85,51.56,17.02,2039.5,4/5/2025,19:21:01,48.31,1,4910,730.19,2,4/4/2025,9:09:35
27.85,51.53,17.03,2025.5,4/5/2025,19:21:13,48.29,1,4911,730.19,2,4/4/2025,9:09:35
27.83,51.51,17.03,2031.5,4/5/2025,19:21:24,48.27,1,4912,730.2,2,4/4/2025,9:09:35
27.85,51.53,17.03,2027.5,4/5/2025,19:21:36,48.25,1,4913,730.2,2,4/4/2025,9:09:35
27.84,51.54,17.04,2024.5,4/5/2025,19:21:48,48.24,1,4914,730.2,2,4/4/2025,9:09:35
