temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
26.13,52.33,90.1,2047.5,5/2/2025,11:06:39,97.77,1,4095,,,,
26.19,52.21,90.1,2047.5,5/2/2025,11:06:50,97.73,1,4095,,,,
26.26,51.97,90.1,2047.5,5/2/2025,11:07:02,97.68,1,4095,,,,
26.23,51.07,90.11,2047.5,5/2/2025,11:07:14,97.63,1,4095,,,,
26.29,51.63,90.11,2047.5,5/2/2025,11:07:26,97.59,1,4095,,,,
26.34,51.81,90.11,2047.5,5/2/2025,11:07:38,97.54,1,4095,,,,
26.37,51.59,90.12,2047.5,5/2/2025,11:07:49,97.5,1,4095,,,,
26.34,51.3,90.12,2047.5,5/2/2025,11:08:01,97.45,1,4095,,,,
26.38,51.53,90.12,2047.5,5/2/2025,11:08:13,97.4,1,4095,,,,
26.43,51.43,90.13,2047.5,5/2/2025,11:08:25,97.35,1,4095,,,,
26.48,51.33,90.13,2047.5,5/2/2025,11:08:37,97.31,1,4095,,,,
26.5,51.26,90.13,2047.5,5/2/2025,11:08:48,97.26,1,4095,,,,
26.57,51.25,90.14,2047.5,5/2/2025,11:09:00,97.21,1,4095,,,,
26.61,51.18,90.14,2047.5,5/2/2025,11:09:12,97.17,1,4095,,,,
26.68,51.08,90.14,2047.5,5/2/2025,11:09:23,97.12,1,4095,,,,
26.73,50.7,90.15,2047.5,5/2/2025,11:09:35,97.08,1,4095,,,,
26.76,50.71,90.15,2047.5,5/2/2025,11:09:47,97.03,1,4095,,,,
26.81,50.77,90.15,2047.5,5/2/2025,11:09:58,96.98,1,4095,,,,
26.87,50.58,90.16,2047.5,5/2/2025,11:10:10,96.94,1,4095,,,,
26.88,50.53,90.16,2047.5,5/2/2025,11:10:22,96.89,1,4095,,,,
26.93,50.49,90.16,2047.5,5/2/2025,11:10:34,96.84,1,4095,,,,
26.97,50.41,90.17,2047.5,5/2/2025,11:10:45,96.8,1,4095,,,,
26.98,50.38,90.17,2047.5,5/2/2025,11:10:57,96.75,1,4095,,,,
27.02,49.79,90.17,2047.5,5/2/2025,11:11:09,96.7,1,4095,,,,
27.02,50.06,90.18,2047.5,5/2/2025,11:11:21,96.65,1,4095,,,,
27.04,49.68,90.18,2047.5,5/2/2025,11:11:32,96.61,1,4095,,,,
27.08,49.63,90.18,2047.5,5/2/2025,11:11:44,96.56,1,4095,,,,
27.07,49.87,90.18,2047.5,5/2/2025,11:11:56,96.52,1,4095,,,,
27.08,49.83,90.19,2047.5,5/2/2025,11:12:07,96.47,1,4095,,,,
27.13,49.49,90.19,2047.5,5/2/2025,11:12:19,96.42,1,4095,,,,
27.13,49.32,90.19,2047.5,5/2/2025,11:12:31,96.38,1,4095,,,,
27.14,49.42,90.2,2047.5,5/2/2025,11:12:42,96.33,1,4095,,,,
27.16,49.29,90.2,2047.5,5/2/2025,11:12:54,96.29,1,4095,,,,
27.18,49.69,90.2,2047.5,5/2/2025,11:13:06,96.24,1,4095,,,,
27.2,49.75,90.21,2047.5,5/2/2025,11:13:18,96.19,1,4095,,,,
27.2,49.66,90.21,2047.5,5/2/2025,11:13:30,96.14,1,4095,,,,
27.22,49.74,90.21,2047.5,5/2/2025,11:13:41,96.1,1,4095,,,,
27.27,49.62,90.22,2047.5,5/2/2025,11:13:53,96.05,1,4095,,,,
27.28,49.54,90.22,2047.5,5/2/2025,11:14:05,96,1,4095,,,,
27.31,49.62,90.22,2047.5,5/2/2025,11:14:16,95.96,1,4095,,,,
27.34,49.5,90.23,2047.5,5/2/2025,11:14:28,95.91,1,4095,,,,
27.34,49.58,90.23,2047.5,5/2/2025,11:14:40,95.87,1,4095,,,,
27.37,49.55,90.23,2047.5,5/2/2025,11:14:51,95.82,1,4095,,,,
27.39,49.39,90.24,2047.5,5/2/2025,11:15:03,95.77,1,4095,,,,
27.41,49.45,90.24,2047.5,5/2/2025,11:15:15,95.73,1,4095,,,,
27.4,49.36,90.24,2047.5,5/2/2025,11:15:27,95.68,1,4095,,,,
27.42,49.45,90.25,2047.5,5/2/2025,11:15:38,95.63,1,4095,,,,
27.43,49.42,90.25,2047.5,5/2/2025,11:15:50,95.59,1,4095,,,,
27.46,49.38,90.25,2047.5,5/2/2025,11:16:02,95.54,1,4095,,,,
27.48,49.28,90.26,2047.5,5/2/2025,11:16:13,95.5,1,4095,,,,
27.5,49.29,90.26,2047.5,5/2/2025,11:16:25,95.45,1,4095,,,,
27.49,48.97,90.26,2047.5,5/2/2025,11:16:37,95.4,1,4095,,,,
27.51,48.72,90.27,2047.5,5/2/2025,11:16:48,95.36,1,4095,,,,
27.53,49.06,90.27,2047.5,5/2/2025,11:17:00,95.31,1,4095,,,,
27.51,48.92,90.27,2047.5,5/2/2025,11:17:12,95.26,1,4095,,,,
27.51,49,90.28,2047.5,5/2/2025,11:17:24,95.21,1,4095,,,,
27.52,48.65,90.28,2047.5,5/2/2025,11:17:36,95.17,1,4095,,,,
27.51,48.98,90.28,2047.5,5/2/2025,11:17:47,95.12,1,4095,,,,
27.53,48.94,90.29,2047.5,5/2/2025,11:17:59,95.08,1,4095,,,,
27.54,48.95,90.29,2047.5,5/2/2025,11:18:11,95.03,1,4095,,,,
27.55,48.86,90.29,2047.5,5/2/2025,11:18:22,94.98,1,4095,,,,
27.55,48.65,90.3,2047.5,5/2/2025,11:18:34,94.94,1,4095,,,,
27.57,48.75,90.3,2047.5,5/2/2025,11:18:46,94.89,1,4095,,,,
27.58,48.75,90.3,2047.5,5/2/2025,11:18:58,94.84,1,4095,,,,
27.57,48.86,90.31,2047.5,5/2/2025,11:19:10,94.79,1,4095,,,,
27.59,48.87,90.31,2047.5,5/2/2025,11:19:21,94.75,1,4095,,,,
27.6,48.91,90.31,2047.5,5/2/2025,11:19:33,94.7,1,4095,,,,
27.59,48.87,90.32,2047.5,5/2/2025,11:19:45,94.65,1,4095,,,,
27.63,48.55,90.32,2047.5,5/2/2025,11:19:57,94.61,1,4095,,,,
27.63,48.22,90.32,2047.5,5/2/2025,11:20:08,94.56,1,4095,,,,
27.61,48.6,90.32,2047.5,5/2/2025,11:20:20,94.52,1,4095,,,,
27.6,48.78,90.33,2047.5,5/2/2025,11:20:32,94.47,1,4095,,,,
27.63,48.85,90.33,2047.5,5/2/2025,11:20:44,94.42,1,4095,,,,
27.63,48.79,90.34,2047.5,5/2/2025,11:20:56,94.37,1,4095,,,,
27.64,48.8,90.34,2047.5,5/2/2025,11:21:08,94.33,1,4095,,,,
27.64,48.74,90.34,2047.5,5/2/2025,11:21:20,94.28,1,4095,,,,
27.66,48.64,90.34,2047.5,5/2/2025,11:21:31,94.23,1,4095,,,,
27.67,48.81,90.35,2047.5,5/2/2025,11:21:43,94.19,1,4095,,,,
27.66,48.74,90.35,2047.5,5/2/2025,11:21:55,94.14,1,4095,,,,
27.68,48.15,90.35,2047.5,5/2/2025,11:22:06,94.1,1,4095,,,,
27.66,48.26,90.36,2047.5,5/2/2025,11:22:18,94.05,1,4095,,,,
27.66,48.52,90.36,2047.5,5/2/2025,11:22:30,94,1,4095,,,,
27.69,48.54,90.36,2047.5,5/2/2025,11:22:42,93.95,1,4095,,,,
27.66,48.18,90.37,2047.5,5/2/2025,11:22:54,93.9,1,4095,,,,
27.67,48.18,90.37,2047.5,5/2/2025,11:23:06,93.86,1,4095,,,,
27.68,48.38,90.37,2047.5,5/2/2025,11:23:17,93.81,1,4095,,,,
27.69,48.42,90.38,2047.5,5/2/2025,11:23:29,93.77,1,4095,,,,
27.7,48.54,90.38,2047.5,5/2/2025,11:23:41,93.72,1,4095,,,,
27.71,48.49,90.38,2047.5,5/2/2025,11:23:53,93.67,1,4095,,,,
27.73,48.56,90.39,2047.5,5/2/2025,11:24:05,93.62,1,4095,,,,
27.73,48.49,90.39,2047.5,5/2/2025,11:24:17,93.58,1,4095,,,,
27.76,48.5,90.39,2047.5,5/2/2025,11:24:28,93.53,1,4095,,,,
27.76,48.53,90.4,2047.5,5/2/2025,11:24:40,93.48,1,4095,,,,
27.76,48.56,90.4,2047.5,5/2/2025,11:24:52,93.44,1,4095,,,,
27.77,48.57,90.4,2047.5,5/2/2025,11:25:04,93.39,1,4095,,,,
27.78,48.54,90.41,2047.5,5/2/2025,11:25:16,93.34,1,4095,,,,
27.77,48.58,90.41,2047.5,5/2/2025,11:25:27,93.3,1,4095,,,,
27.79,48.62,90.41,2047.5,5/2/2025,11:25:39,93.25,1,4095,,,,
27.79,48.58,90.42,2047.5,5/2/2025,11:25:51,93.2,1,4095,,,,
27.81,48.54,90.42,2047.5,5/2/2025,11:26:02,93.16,1,4095,,,,
27.8,48.52,90.42,2047.5,5/2/2025,11:26:14,93.11,1,4095,,,,
27.8,48.5,90.43,2047.5,5/2/2025,11:26:26,93.06,1,4095,,,,
27.81,48.47,90.43,2047.5,5/2/2025,11:26:38,93.02,1,4095,,,,
27.82,48.49,90.43,2047.5,5/2/2025,11:26:50,92.97,1,4095,,,,
27.82,48.32,90.44,2047.5,5/2/2025,11:27:04,92.91,1,4095,,,,
27.81,48.34,90.44,2047.5,5/2/2025,11:27:16,92.87,1,4095,,,,
27.83,48.37,90.44,2047.5,5/2/2025,11:27:28,92.82,1,4095,,,,
27.81,47.85,90.45,2047.5,5/2/2025,11:27:39,92.77,1,4095,,,,
27.8,48.08,90.45,2047.5,5/2/2025,11:27:51,92.73,1,4095,,,,
27.8,47.93,90.45,2047.5,5/2/2025,11:28:03,92.68,1,4095,,,,
27.8,48.16,90.46,2047.5,5/2/2025,11:28:15,92.63,1,4095,,,,
27.79,48.16,90.46,2047.5,5/2/2025,11:28:27,92.58,1,4095,,,,
27.8,48.19,90.46,2047.5,5/2/2025,11:28:38,92.54,1,4095,,,,
27.8,48.24,90.47,2047.5,5/2/2025,11:28:50,92.49,1,4095,,,,
27.8,48.29,90.47,2047.5,5/2/2025,11:29:02,92.44,1,4095,,,,
27.8,48.02,90.47,2047.5,5/2/2025,11:29:14,92.4,1,4095,,,,
27.82,48.2,90.48,2047.5,5/2/2025,11:29:26,92.35,1,4095,,,,
27.83,48.04,90.48,2047.5,5/2/2025,11:29:37,92.31,1,4095,,,,
27.83,48.01,90.48,2047.5,5/2/2025,11:29:49,92.26,1,4095,,,,
27.84,47.83,90.49,2047.5,5/2/2025,11:30:00,92.21,1,4095,,,,
27.83,47.91,90.49,2047.5,5/2/2025,11:30:12,92.17,1,4095,,,,
27.8,48.05,90.49,2047.5,5/2/2025,11:30:24,92.12,1,4095,,,,
27.8,48.02,90.5,2047.5,5/2/2025,11:30:35,92.08,1,4095,,,,
27.79,48.24,90.5,2047.5,5/2/2025,11:30:47,92.03,1,4095,,,,
27.74,48.24,90.5,2047.5,5/2/2025,11:30:59,91.98,1,4095,,,,
27.72,48.26,90.51,2047.5,5/2/2025,11:31:10,91.94,1,4095,,,,
27.73,48.41,90.51,2047.5,5/2/2025,11:31:22,91.89,1,4095,,,,
27.73,48.33,90.51,2047.5,5/2/2025,11:31:34,91.84,1,4095,,,,
27.73,48.42,90.52,2047.5,5/2/2025,11:31:45,91.8,1,4095,,,,
27.73,48.43,90.52,2047.5,5/2/2025,11:31:57,91.75,1,4095,,,,
27.73,48.45,90.52,2047.5,5/2/2025,11:32:09,91.7,1,4095,,,,
27.75,48.43,90.52,2047.5,5/2/2025,11:32:20,91.66,1,4095,,,,
27.75,48.46,90.53,2047.5,5/2/2025,11:32:32,91.61,1,4095,,,,
27.75,48.47,90.53,2047.5,5/2/2025,11:32:44,91.56,1,4095,,,,
27.77,48.49,90.54,2047.5,5/2/2025,11:32:56,91.52,1,4095,,,,
27.77,48.48,90.54,2047.5,5/2/2025,11:33:08,91.47,1,4095,,,,
27.76,48.52,90.54,2047.5,5/2/2025,11:33:19,91.42,1,4095,,,,
27.77,48.52,90.54,2047.5,5/2/2025,11:33:31,91.38,1,4095,,,,
27.77,48.52,90.55,2047.5,5/2/2025,11:33:43,91.33,1,4095,,,,
27.76,48.57,90.55,2047.5,5/2/2025,11:33:54,91.29,1,4095,,,,
27.76,48.55,90.55,2047.5,5/2/2025,11:34:06,91.24,1,4095,,,,
27.75,48.51,90.56,2047.5,5/2/2025,11:34:17,91.19,1,4095,,,,
27.78,48.55,90.56,2047.5,5/2/2025,11:34:29,91.15,1,4095,,,,
27.78,48.49,90.56,2047.5,5/2/2025,11:34:41,91.1,1,4095,,,,
27.78,48.6,90.57,2047.5,5/2/2025,11:34:52,91.06,1,4095,,,,
27.78,48.59,90.57,2047.5,5/2/2025,11:35:08,90.99,1,4095,,,,
27.79,48.58,90.58,2047.5,5/2/2025,11:35:20,90.94,1,4095,,,,
27.79,48.56,90.58,2047.5,5/2/2025,11:35:31,90.9,1,4095,,,,
27.78,48.59,90.58,2047.5,5/2/2025,11:35:43,90.85,1,4095,,,,
27.78,48.58,90.58,2047.5,5/2/2025,11:35:55,90.81,1,4095,,,,
27.78,48.59,90.59,2047.5,5/2/2025,11:36:07,90.76,1,4095,,,,
27.79,48.59,90.59,2047.5,5/2/2025,11:36:18,90.71,1,4095,,,,
27.8,48.59,90.59,2047.5,5/2/2025,11:36:30,90.67,1,4095,,,,
27.8,48.52,90.6,2047.5,5/2/2025,11:36:42,90.62,1,4095,,,,
27.81,48.59,90.6,2047.5,5/2/2025,11:36:54,90.57,1,4095,,,,
27.83,48.56,90.6,2047.5,5/2/2025,11:37:05,90.53,1,4095,,,,
27.85,48.58,90.61,2047.5,5/2/2025,11:37:17,90.48,1,4095,,,,
27.84,48.56,90.61,2047.5,5/2/2025,11:37:29,90.43,1,4095,,,,
27.85,48.55,90.61,2047.5,5/2/2025,11:37:41,90.38,1,4095,,,,
27.88,48.58,90.62,2047.5,5/2/2025,11:37:52,90.34,1,4095,,,,
27.87,48.6,90.62,2047.5,5/2/2025,11:38:04,90.29,1,4095,,,,
27.88,48.57,90.62,2047.5,5/2/2025,11:38:16,90.25,1,4095,,,,
27.9,48.56,90.63,2047.5,5/2/2025,11:38:30,90.19,1,4095,,,,
27.91,48.62,90.63,2047.5,5/2/2025,11:38:41,90.15,1,4095,,,,
27.9,48.63,90.63,2047.5,5/2/2025,11:38:53,90.1,1,4095,,,,
27.9,48.66,90.64,2047.5,5/2/2025,11:39:05,90.05,1,4095,,,,
27.9,48.8,90.64,2047.5,5/2/2025,11:39:16,90.01,1,4095,,,,
27.89,48.92,90.64,2047.5,5/2/2025,11:39:28,89.96,1,4095,,,,
27.88,48.96,90.65,2047.5,5/2/2025,11:39:40,89.91,1,4095,,,,
27.9,48.94,90.65,2047.5,5/2/2025,11:39:52,89.87,1,4095,,,,
27.91,48.91,90.65,2047.5,5/2/2025,11:40:04,89.82,1,4095,,,,
27.9,48.94,90.66,2047.5,5/2/2025,11:40:16,89.77,1,4095,,,,
27.93,48.91,90.66,2047.5,5/2/2025,11:40:28,89.72,1,4095,,,,
27.92,48.94,90.66,2047.5,5/2/2025,11:40:39,89.68,1,4095,,,,
27.92,48.88,90.67,2047.5,5/2/2025,11:40:51,89.63,1,4095,,,,
27.93,48.9,90.67,2047.5,5/2/2025,11:41:03,89.58,1,4095,,,,
27.93,48.89,90.67,2047.5,5/2/2025,11:41:14,89.54,1,4095,,,,
27.92,48.9,90.68,2047.5,5/2/2025,11:41:26,89.49,1,4095,,,,
27.93,48.9,90.68,2047.5,5/2/2025,11:41:38,89.44,1,4095,,,,
27.94,48.91,90.68,2047.5,5/2/2025,11:41:50,89.4,1,4095,,,,
27.94,48.93,90.69,2047.5,5/2/2025,11:42:02,89.35,1,4095,,,,
27.92,48.91,90.69,2047.5,5/2/2025,11:42:17,89.29,1,4095,,,,
27.94,48.96,90.69,2047.5,5/2/2025,11:42:28,89.25,1,4095,,,,
27.95,48.95,90.7,2047.5,5/2/2025,11:42:42,89.19,1,4095,,,,
27.95,48.98,90.7,2047.5,5/2/2025,11:42:54,89.14,1,4095,,,,
27.96,48.96,90.7,2047.5,5/2/2025,11:43:06,89.1,1,4095,,,,
27.96,49.01,90.71,2047.5,5/2/2025,11:43:18,89.05,1,4095,,,,
27.98,48.96,90.71,2047.5,5/2/2025,11:43:30,89,1,4095,,,,
27.99,49.03,90.71,2047.5,5/2/2025,11:43:42,88.95,1,4095,,,,
27.99,49.04,90.72,2047.5,5/2/2025,11:43:54,88.9,1,4095,,,,
27.99,49.04,90.72,2047.5,5/2/2025,11:44:06,88.86,1,4095,,,,
28,49.06,90.72,2047.5,5/2/2025,11:44:18,88.81,1,4095,,,,
28.02,49.02,90.73,2047.5,5/2/2025,11:44:29,88.77,1,4095,,,,
28.02,49.04,90.73,2047.5,5/2/2025,11:44:41,88.72,1,4095,,,,
28.04,49.09,90.73,2047.5,5/2/2025,11:44:53,88.67,1,4095,,,,
28.02,49.06,90.74,2047.5,5/2/2025,11:45:08,88.61,1,4095,,,,
28.03,49.06,90.74,2047.5,5/2/2025,11:45:19,88.57,1,4095,,,,
28.04,49.08,90.74,2047.5,5/2/2025,11:45:31,88.52,1,4095,,,,
28.06,49.07,90.75,2047.5,5/2/2025,11:45:43,88.47,1,4095,,,,
27.94,49.42,90.75,2047.5,5/2/2025,11:45:54,88.43,1,4095,,,,
27.87,49.76,90.75,2047.5,5/2/2025,11:46:06,88.38,1,4095,,,,
27.84,49.69,90.76,2047.5,5/2/2025,11:46:18,88.33,1,4095,,,,
27.82,49.72,90.76,2047.5,5/2/2025,11:46:30,88.29,1,4095,,,,
27.83,49.56,90.76,2047.5,5/2/2025,11:46:41,88.24,1,4095,,,,
27.59,49.8,90.77,2047.5,5/2/2025,11:46:54,88.19,1,4095,,,,
27.61,49.83,90.77,2047.5,5/2/2025,11:47:06,88.14,1,4095,,,,
27.6,49.78,90.77,2047.5,5/2/2025,11:47:17,88.1,1,4095,,,,
27.66,49.73,90.78,2047.5,5/2/2025,11:47:29,88.05,1,4095,,,,
27.69,49.37,90.78,2047.5,5/2/2025,11:47:44,87.99,1,4095,,,,
27.72,48.88,90.78,2047.5,5/2/2025,11:47:56,87.94,1,4095,,,,
27.76,48.32,90.79,2047.5,5/2/2025,11:48:08,87.9,1,4095,,,,
27.76,48.52,90.79,2047.5,5/2/2025,11:48:20,87.85,1,4095,,,,
27.75,48.59,90.79,2047.5,5/2/2025,11:48:31,87.81,1,4095,,,,
27.76,48.44,90.8,2047.5,5/2/2025,11:48:43,87.76,1,4095,,,,
27.77,48.25,90.8,2047.5,5/2/2025,11:48:55,87.71,1,4095,,,,
27.77,47.91,90.8,2047.5,5/2/2025,11:49:07,87.66,1,4095,,,,
27.77,47.53,90.81,2047.5,5/2/2025,11:49:19,87.62,1,4095,,,,
27.76,47.78,90.81,2047.5,5/2/2025,11:49:30,87.57,1,4095,,,,
27.73,47.86,90.81,2047.5,5/2/2025,11:49:42,87.52,1,4095,,,,
27.74,47.79,90.82,2047.5,5/2/2025,11:49:54,87.48,1,4095,,,,
27.75,47.66,90.82,2047.5,5/2/2025,11:50:05,87.43,1,4095,,,,
27.71,47.41,90.82,2047.5,5/2/2025,11:50:17,87.38,1,4095,,,,
27.72,47.58,90.83,2047.5,5/2/2025,11:50:29,87.34,1,4095,,,,
27.71,47.15,90.83,2047.5,5/2/2025,11:50:40,87.29,1,4095,,,,
27.72,47.17,90.83,2047.5,5/2/2025,11:50:52,87.25,1,4095,,,,
27.7,47.32,90.84,2047.5,5/2/2025,11:51:04,87.2,1,4095,,,,
27.7,47.49,90.84,2047.5,5/2/2025,11:51:16,87.15,1,4095,,,,
27.7,47.3,90.84,2047.5,5/2/2025,11:51:27,87.11,1,4095,,,,
27.69,47.46,90.85,2047.5,5/2/2025,11:51:39,87.06,1,4095,,,,
27.71,47.36,90.85,2047.5,5/2/2025,11:51:51,87.01,1,4095,,,,
27.71,47.32,90.85,2047.5,5/2/2025,11:52:03,86.96,1,4095,,,,
27.73,47.27,90.86,2047.5,5/2/2025,11:52:15,86.92,1,4095,,,,
27.69,47.15,90.86,2047.5,5/2/2025,11:52:26,86.87,1,4095,,,,
27.69,46.84,90.86,2047.5,5/2/2025,11:52:38,86.83,1,4095,,,,
27.67,47.14,90.87,2047.5,5/2/2025,11:52:50,86.78,1,4095,,,,
27.7,47.1,90.87,2047.5,5/2/2025,11:53:02,86.73,1,4095,,,,
27.68,47.06,90.87,2047.5,5/2/2025,11:53:13,86.69,1,4095,,,,
27.7,46.93,90.88,2047.5,5/2/2025,11:53:25,86.64,1,4095,,,,
27.69,46.83,90.88,2047.5,5/2/2025,11:53:37,86.59,1,4095,,,,
27.7,46.96,90.88,2047.5,5/2/2025,11:53:48,86.55,1,4095,,,,
27.71,46.86,90.89,2047.5,5/2/2025,11:54:00,86.5,1,4095,,,,
27.69,47.03,90.89,2047.5,5/2/2025,11:54:12,86.45,1,4095,,,,
27.69,46.67,90.89,2047.5,5/2/2025,11:54:24,86.4,1,4095,,,,
27.66,46.85,90.9,2047.5,5/2/2025,11:54:35,86.36,1,4095,,,,
27.66,47,90.9,2047.5,5/2/2025,11:54:48,86.31,1,4095,,,,
27.66,47.08,90.9,2047.5,5/2/2025,11:55:00,86.26,1,4095,,,,
27.66,46.84,90.91,2047.5,5/2/2025,11:55:11,86.22,1,4095,,,,
27.66,46.91,90.91,2047.5,5/2/2025,11:55:23,86.17,1,4095,,,,
27.66,47.04,90.91,2047.5,5/2/2025,11:55:35,86.12,1,4095,,,,
27.7,47,90.92,2047.5,5/2/2025,11:55:47,86.08,1,4095,,,,
27.69,46.83,90.92,2047.5,5/2/2025,11:55:58,86.03,1,4095,,,,
27.69,46.55,90.92,2047.5,5/2/2025,11:56:12,85.98,1,4095,,,,
27.71,46.46,90.93,2047.5,5/2/2025,11:56:24,85.93,1,4095,,,,
27.66,46.54,90.93,2047.5,5/2/2025,11:56:36,85.88,1,4095,,,,
27.66,46.48,90.93,2047.5,5/2/2025,11:56:48,85.83,1,4095,,,,
27.68,46.71,90.94,2047.5,5/2/2025,11:56:59,85.79,1,4095,,,,
27.67,46.79,90.94,2047.5,5/2/2025,11:57:11,85.74,1,4095,,,,
27.63,46.7,90.94,2047.5,5/2/2025,11:57:23,85.69,1,4095,,,,
27.62,46.9,90.95,2047.5,5/2/2025,11:57:35,85.65,1,4095,,,,
27.63,47.02,90.95,2047.5,5/2/2025,11:57:46,85.6,1,4095,,,,
27.61,47.02,90.95,2047.5,5/2/2025,11:57:58,85.56,1,4095,,,,
27.62,47.09,90.96,2047.5,5/2/2025,11:58:10,85.51,1,4095,,,,
27.65,47.13,90.96,2047.5,5/2/2025,11:58:21,85.46,1,4095,,,,
27.65,47.11,90.96,2047.5,5/2/2025,11:58:33,85.42,1,4095,,,,
27.68,47.21,90.97,2047.5,5/2/2025,11:58:45,85.37,1,4095,,,,
27.71,47.25,90.97,2047.5,5/2/2025,11:58:57,85.32,1,4095,,,,
27.72,47.31,90.97,2047.5,5/2/2025,11:59:08,85.28,1,4095,,,,
27.73,47.27,90.98,2047.5,5/2/2025,11:59:20,85.23,1,4095,,,,
27.76,47.19,90.98,2047.5,5/2/2025,11:59:32,85.18,1,4095,,,,
27.81,47.14,90.99,2047.5,5/2/2025,11:59:58,85.08,1,4095,,,,
27.8,46.91,90.99,2047.5,5/2/2025,12:00:10,85.03,1,4095,,,,
27.81,47.02,90.99,2047.5,5/2/2025,12:00:21,84.99,1,4095,,,,
27.82,46.95,91,2047.5,5/2/2025,12:00:33,84.94,1,4095,,,,
27.83,46.95,91,2047.5,5/2/2025,12:00:45,84.89,1,4095,,,,
27.84,46.85,91,2047.5,5/2/2025,12:00:57,84.85,1,4095,,,,
27.84,46.78,91,2047.5,5/2/2025,12:01:08,84.8,1,4095,,,,
27.85,46.7,91.01,2047.5,5/2/2025,12:01:19,84.76,1,4095,,,,
27.85,46.78,91.01,2047.5,5/2/2025,12:01:31,84.71,1,4095,,,,
27.87,46.85,91.01,2047.5,5/2/2025,12:01:43,84.66,1,4095,,,,
27.85,46.84,91.02,2047.5,5/2/2025,12:01:55,84.62,1,4095,,,,
27.86,46.68,91.02,2047.5,5/2/2025,12:02:07,84.57,1,4095,,,,
27.85,46.47,91.02,2047.5,5/2/2025,12:02:18,84.52,1,4095,,,,
27.84,46.62,91.03,2047.5,5/2/2025,12:02:30,84.48,1,4095,,,,
27.85,46.7,91.03,2047.5,5/2/2025,12:02:42,84.43,1,4095,,,,
27.81,46.76,91.03,2047.5,5/2/2025,12:02:53,84.38,1,4095,,,,
27.84,46.38,91.04,2047.5,5/2/2025,12:03:05,84.34,1,4095,,,,
27.82,46.62,91.04,2047.5,5/2/2025,12:03:17,84.29,1,4095,,,,
27.81,46.43,91.04,2047.5,5/2/2025,12:03:28,84.25,1,4095,,,,
27.8,46.51,91.05,2047.5,5/2/2025,12:03:40,84.2,1,4095,,,,
27.79,46.5,91.05,2047.5,5/2/2025,12:03:52,84.15,1,4095,,,,
27.81,46.62,91.05,2047.5,5/2/2025,12:04:04,84.1,1,4095,,,,
27.81,46.24,91.06,2047.5,5/2/2025,12:04:15,84.06,1,4095,,,,
27.81,46.46,91.06,2047.5,5/2/2025,12:04:27,84.01,1,4095,,,,
27.82,46.52,91.06,2047.5,5/2/2025,12:04:39,83.96,1,4095,,,,
27.82,46.5,91.07,2047.5,5/2/2025,12:04:51,83.92,1,4095,,,,
27.8,46.6,91.07,2047.5,5/2/2025,12:05:02,83.87,1,4095,,,,
27.8,46.52,91.07,2047.5,5/2/2025,12:05:14,83.83,1,4095,,,,
27.79,46,91.08,2047.5,5/2/2025,12:05:26,83.78,1,4095,,,,
27.77,46.28,91.08,2047.5,5/2/2025,12:05:37,83.73,1,4095,,,,
27.77,46.32,91.08,2047.5,5/2/2025,12:05:49,83.69,1,4095,,,,
27.77,46.04,91.09,2047.5,5/2/2025,12:06:00,83.64,1,4095,,,,
27.74,45.99,91.09,2047.5,5/2/2025,12:06:12,83.6,1,4095,,,,
27.7,46.19,91.09,2047.5,5/2/2025,12:06:24,83.55,1,4095,,,,
27.71,46.39,91.1,2047.5,5/2/2025,12:06:35,83.5,1,4095,,,,
27.7,46.47,91.1,2047.5,5/2/2025,12:06:47,83.46,1,4095,,,,
27.69,46.36,91.1,2047.5,5/2/2025,12:06:59,83.41,1,4095,,,,
27.69,46.29,91.11,2047.5,5/2/2025,12:07:11,83.36,1,4095,,,,
27.7,46.31,91.11,2047.5,5/2/2025,12:07:23,83.31,1,4095,,,,
27.68,46.46,91.11,2047.5,5/2/2025,12:07:35,83.27,1,4095,,,,
27.68,46.35,91.12,2047.5,5/2/2025,12:07:46,83.22,1,4095,,,,
27.7,46.44,91.12,2047.5,5/2/2025,12:07:58,83.17,1,4095,,,,
27.7,46.3,91.12,2047.5,5/2/2025,12:08:10,83.13,1,4095,,,,
27.68,46.35,91.13,2047.5,5/2/2025,12:08:21,83.08,1,4095,,,,
27.69,46.56,91.13,2047.5,5/2/2025,12:08:33,83.04,1,4095,,,,
27.69,46.58,91.13,2047.5,5/2/2025,12:08:45,82.99,1,4095,,,,
27.69,46.64,91.14,2047.5,5/2/2025,12:08:57,82.94,1,4095,,,,
27.69,46.66,91.14,2047.5,5/2/2025,12:09:08,82.9,1,4095,,,,
27.7,46.78,91.14,2047.5,5/2/2025,12:09:20,82.85,1,4095,,,,
27.71,46.54,91.14,2047.5,5/2/2025,12:09:32,82.8,1,4095,,,,
27.75,46.63,91.15,2047.5,5/2/2025,12:09:43,82.76,1,4095,,,,
27.75,46.68,91.15,2047.5,5/2/2025,12:09:55,82.71,1,4095,,,,
27.74,46.62,91.15,2047.5,5/2/2025,12:10:07,82.66,1,4095,,,,
27.74,46.7,91.16,2047.5,5/2/2025,12:10:19,82.62,1,4095,,,,
27.74,46.45,91.16,2047.5,5/2/2025,12:10:30,82.57,1,4095,,,,
